gender,loyalty_points,loyalty_tier,registered_on_weekend,loyalty_points_per_year
0.0,151.0,2.0,0.0,26.31
0.0,2212.0,4.0,0.0,461.8
1.0,4465.0,4.0,0.0,1611.91
1.0,1755.0,4.0,0.0,307.36
0.0,2100.0,4.0,0.0,658.31
1.0,1692.0,4.0,0.0,668.77
0.0,1795.0,4.0,1.0,407.95
0.0,1142.0,4.0,0.0,205.4
0.0,3495.0,4.0,0.0,889.31
1.0,3880.0,4.0,0.0,1469.7
0.0,1550.0,4.0,0.0,295.24
1.0,4282.0,4.0,0.0,1551.45
1.0,102.0,2.0,0.0,18.05
0.0,3709.0,4.0,0.0,2072.07
0.0,4913.0,4.0,0.0,888.43
1.0,3741.0,4.0,0.0,1199.04
1.0,394.0,2.0,0.0,87.75
0.0,1760.0,4.0,1.0,2346.67
1.0,1653.0,4.0,1.0,534.95
1.0,649.0,3.0,0.0,1046.77
0.0,3401.0,4.0,0.0,1126.16
0.0,3516.0,4.0,0.0,708.87
0.0,478.0,2.0,0.0,9560.0
0.0,4279.0,4.0,0.0,-17829.17
0.0,1422.0,4.0,1.0,632.0
1.0,1055.0,4.0,1.0,282.84
1.0,2231.0,4.0,0.0,761.43
1.0,597.0,3.0,0.0,157.52
1.0,1758.0,4.0,0.0,401.37
1.0,36.0,1.0,0.0,50.7
0.0,1685.0,4.0,1.0,459.13
1.0,4362.0,4.0,0.0,1109.92
1.0,353.0,2.0,1.0,60.34
0.0,1910.0,4.0,0.0,524.73
1.0,938.0,3.0,0.0,158.71
0.0,4828.0,4.0,0.0,2998.76
1.0,1628.0,4.0,1.0,814.0
1.0,3515.0,4.0,0.0,3862.64
1.0,4587.0,4.0,0.0,899.41
0.0,4429.0,4.0,1.0,962.83
1.0,1113.0,4.0,0.0,1886.44
0.0,2347.0,4.0,0.0,578.08
0.0,1820.0,4.0,0.0,383.97
0.0,3843.0,4.0,1.0,683.81
0.0,2585.0,4.0,0.0,-129250.0
1.0,1956.0,4.0,1.0,1143.86
1.0,3404.0,4.0,0.0,733.62
0.0,4122.0,4.0,0.0,2368.97
1.0,2989.0,4.0,0.0,925.39
1.0,2008.0,4.0,1.0,451.24
0.0,595.0,3.0,0.0,725.61
1.0,755.0,3.0,0.0,712.26
0.0,939.0,3.0,0.0,184.48
0.0,2493.0,4.0,0.0,-19176.92
1.0,2175.0,4.0,0.0,504.64
1.0,1727.0,4.0,0.0,644.4
0.0,1096.0,4.0,0.0,239.82
1.0,4810.0,4.0,0.0,956.26
0.0,1104.0,4.0,0.0,306.67
0.0,4388.0,4.0,0.0,-54850.0
0.0,528.0,3.0,1.0,851.61
0.0,2616.0,4.0,1.0,1391.49
1.0,3438.0,4.0,1.0,1202.1
1.0,116.0,2.0,0.0,108.41
1.0,3058.0,4.0,0.0,729.83
0.0,2966.0,4.0,0.0,1220.58
1.0,3285.0,4.0,1.0,1177.42
1.0,3947.0,4.0,0.0,935.31
0.0,4669.0,4.0,0.0,9934.04
1.0,1161.0,4.0,0.0,223.27
1.0,1086.0,4.0,1.0,6033.33
1.0,230.0,2.0,0.0,71.65
1.0,1881.0,4.0,0.0,2044.57
1.0,121.0,2.0,1.0,31.51
0.0,217.0,2.0,0.0,36.84
0.0,780.0,3.0,0.0,181.82
0.0,3447.0,4.0,1.0,678.54
1.0,1224.0,4.0,1.0,-4220.69
0.0,4158.0,4.0,0.0,1438.75
0.0,368.0,2.0,0.0,74.65
0.0,496.0,2.0,1.0,213.79
0.0,3517.0,4.0,1.0,5672.58
1.0,618.0,3.0,0.0,1314.89
0.0,4333.0,4.0,0.0,822.2
0.0,3129.0,4.0,0.0,617.16
1.0,345.0,2.0,0.0,86.03
1.0,1960.0,4.0,0.0,809.92
1.0,970.0,3.0,0.0,3730.77
0.0,2406.0,4.0,0.0,428.88
0.0,3308.0,4.0,0.0,863.71
1.0,4044.0,4.0,1.0,2696.0
0.0,2221.0,4.0,0.0,432.94
1.0,3732.0,4.0,0.0,789.01
0.0,3694.0,4.0,0.0,2052.22
1.0,1468.0,4.0,0.0,-5242.86
0.0,720.0,3.0,0.0,195.12
1.0,3614.0,4.0,0.0,658.29
0.0,1768.0,4.0,1.0,1329.32
1.0,1218.0,4.0,0.0,4200.0
0.0,3332.0,4.0,0.0,1202.89
1.0,4968.0,4.0,0.0,2614.74
1.0,483.0,2.0,1.0,700.0
1.0,2465.0,4.0,1.0,1408.57
1.0,3415.0,4.0,0.0,1962.64
0.0,4787.0,4.0,0.0,1297.29
1.0,3065.0,4.0,0.0,306500.0
0.0,1686.0,4.0,0.0,440.21
0.0,2405.0,4.0,0.0,611.96
1.0,1410.0,4.0,0.0,2517.86
1.0,1785.0,4.0,0.0,476.0
1.0,1606.0,4.0,0.0,955.95
1.0,4633.0,4.0,0.0,1178.88
0.0,4790.0,4.0,0.0,239500.0
0.0,4901.0,4.0,1.0,2237.9
0.0,1150.0,4.0,0.0,418.18
0.0,1717.0,4.0,0.0,417.76
1.0,876.0,3.0,0.0,301.03
0.0,1870.0,4.0,0.0,374.0
1.0,246.0,2.0,0.0,102.5
0.0,4878.0,4.0,0.0,1478.18
0.0,1588.0,4.0,0.0,341.51
1.0,2369.0,4.0,1.0,696.76
1.0,3658.0,4.0,0.0,3810.42
0.0,3657.0,4.0,0.0,5540.91
0.0,1429.0,4.0,0.0,-10207.14
1.0,2609.0,4.0,0.0,2174.17
0.0,576.0,3.0,0.0,1440.0
1.0,408.0,2.0,0.0,396.12
0.0,685.0,3.0,0.0,227.57
0.0,4963.0,4.0,0.0,5116.49
0.0,1322.0,4.0,0.0,1762.67
1.0,3150.0,4.0,1.0,562.5
1.0,4397.0,4.0,1.0,1432.25
1.0,2255.0,4.0,0.0,488.1
0.0,440.0,2.0,0.0,124.29
1.0,1391.0,4.0,0.0,713.33
0.0,4648.0,4.0,0.0,1351.16
0.0,613.0,3.0,1.0,290.52
1.0,32.0,1.0,0.0,65.31
1.0,3427.0,4.0,0.0,723.0
1.0,1821.0,4.0,0.0,2985.25
1.0,3784.0,4.0,0.0,4851.28
1.0,3129.0,4.0,0.0,823.42
0.0,4109.0,4.0,0.0,2795.24
0.0,1574.0,4.0,1.0,273.26
0.0,1055.0,4.0,0.0,177.31
0.0,2801.0,4.0,1.0,623.83
1.0,2412.0,4.0,1.0,493.25
1.0,1545.0,4.0,0.0,530.93
1.0,4327.0,4.0,1.0,912.87
0.0,1805.0,4.0,1.0,3342.59
1.0,648.0,3.0,0.0,253.13
0.0,2015.0,4.0,0.0,468.6
1.0,3826.0,4.0,0.0,898.12
1.0,1392.0,4.0,0.0,843.64
0.0,64.0,1.0,1.0,77.11
1.0,96.0,1.0,0.0,60.76
1.0,4592.0,4.0,0.0,1462.42
1.0,4315.0,4.0,0.0,797.6
0.0,1017.0,4.0,1.0,226.5
1.0,2305.0,4.0,1.0,563.57
0.0,3338.0,4.0,0.0,1127.7
1.0,2878.0,4.0,0.0,843.99
0.0,361.0,2.0,0.0,325.23
0.0,3306.0,4.0,0.0,-66120.0
0.0,2702.0,4.0,1.0,529.8
0.0,4635.0,4.0,0.0,8745.28
1.0,2364.0,4.0,1.0,487.42
1.0,392.0,2.0,0.0,101.82
1.0,4118.0,4.0,0.0,1006.85
1.0,4221.0,4.0,1.0,870.31
1.0,3865.0,4.0,0.0,1603.73
0.0,3623.0,4.0,0.0,1135.74
1.0,2979.0,4.0,0.0,1645.86
1.0,2258.0,4.0,1.0,2402.13
0.0,3483.0,4.0,0.0,1065.14
1.0,4354.0,4.0,1.0,7022.58
1.0,4927.0,4.0,0.0,1549.37
0.0,1372.0,4.0,0.0,276.61
0.0,1940.0,4.0,0.0,760.78
0.0,2671.0,4.0,0.0,1436.02
0.0,2645.0,4.0,1.0,2698.98
0.0,2706.0,4.0,1.0,516.41
1.0,1514.0,4.0,0.0,1339.82
1.0,2222.0,4.0,0.0,1058.1
1.0,1633.0,4.0,0.0,1027.04
0.0,248.0,2.0,0.0,79.23
0.0,763.0,3.0,0.0,157.32
0.0,4966.0,4.0,0.0,5172.92
0.0,4452.0,4.0,0.0,785.19
0.0,163.0,2.0,0.0,93.14
0.0,1693.0,4.0,1.0,-9958.82
1.0,35.0,1.0,1.0,11.33
1.0,4796.0,4.0,1.0,-19983.33
0.0,3524.0,4.0,0.0,680.31
1.0,3199.0,4.0,0.0,159950.0
1.0,2003.0,4.0,0.0,1088.59
0.0,1462.0,4.0,0.0,720.2
0.0,382.0,2.0,0.0,102.41
1.0,695.0,3.0,0.0,1219.3
1.0,952.0,3.0,0.0,485.71
0.0,4823.0,4.0,0.0,1422.71
1.0,2277.0,4.0,0.0,471.43
1.0,1263.0,4.0,1.0,644.39
1.0,2714.0,4.0,0.0,1911.27
0.0,805.0,3.0,0.0,193.98
1.0,2743.0,4.0,0.0,838.84
1.0,3905.0,4.0,0.0,875.56
1.0,1401.0,4.0,0.0,240.31
1.0,2819.0,4.0,0.0,1658.24
1.0,3572.0,4.0,0.0,712.97
1.0,580.0,3.0,1.0,623.66
1.0,637.0,3.0,0.0,204.82
1.0,3944.0,4.0,1.0,1914.56
1.0,4154.0,4.0,1.0,1968.72
1.0,2770.0,4.0,0.0,958.48
0.0,1140.0,4.0,0.0,276.7
1.0,3354.0,4.0,0.0,748.66
1.0,4508.0,4.0,0.0,1245.3
1.0,4216.0,4.0,0.0,1313.4
1.0,2341.0,4.0,0.0,603.35
0.0,137.0,2.0,1.0,51.7
1.0,342.0,2.0,0.0,115.93
1.0,2898.0,4.0,0.0,3763.64
0.0,462.0,2.0,1.0,119.07
1.0,4074.0,4.0,1.0,915.51
1.0,1513.0,4.0,0.0,267.31
0.0,3651.0,4.0,0.0,3042.5
0.0,3333.0,4.0,0.0,585.76
0.0,3620.0,4.0,1.0,659.38
1.0,3198.0,4.0,0.0,893.3
1.0,3545.0,4.0,0.0,794.84
1.0,3082.0,4.0,0.0,635.46
0.0,4611.0,4.0,0.0,1043.21
1.0,2389.0,4.0,0.0,1582.12
1.0,1513.0,4.0,1.0,287.64
0.0,714.0,3.0,0.0,174.15
0.0,863.0,3.0,0.0,4315.0
0.0,4589.0,4.0,0.0,2238.54
0.0,1912.0,4.0,1.0,318.14
1.0,2769.0,4.0,1.0,1163.45
1.0,2412.0,4.0,0.0,1629.73
0.0,999.0,3.0,0.0,445.98
0.0,450.0,2.0,0.0,-3000.0
1.0,337.0,2.0,1.0,702.08
1.0,2540.0,4.0,0.0,491.3
0.0,3163.0,4.0,0.0,744.24
1.0,3906.0,4.0,0.0,1198.16
1.0,1575.0,4.0,0.0,289.52
0.0,622.0,3.0,0.0,-5183.33
0.0,4120.0,4.0,0.0,985.65
1.0,3359.0,4.0,1.0,10835.48
0.0,3764.0,4.0,0.0,-20911.11
0.0,3933.0,4.0,0.0,9832.5
1.0,1935.0,4.0,0.0,-12093.75
0.0,937.0,3.0,1.0,493.16
1.0,3002.0,4.0,1.0,575.1
0.0,3963.0,4.0,0.0,2358.93
0.0,1141.0,4.0,0.0,2074.55
1.0,3753.0,4.0,0.0,667.79
0.0,4988.0,4.0,1.0,905.26
0.0,497.0,2.0,1.0,326.97
1.0,296.0,2.0,0.0,54.61
0.0,4204.0,4.0,0.0,814.73
1.0,2224.0,4.0,0.0,489.87
1.0,2121.0,4.0,0.0,594.12
0.0,4945.0,4.0,0.0,1089.21
0.0,3337.0,4.0,0.0,1367.62
0.0,1723.0,4.0,0.0,379.52
1.0,3405.0,4.0,0.0,788.19
0.0,3992.0,4.0,0.0,1371.82
1.0,3899.0,4.0,0.0,1101.41
0.0,2407.0,4.0,0.0,458.48
0.0,4676.0,4.0,1.0,21254.55
1.0,3317.0,4.0,0.0,1435.93
0.0,3028.0,4.0,0.0,822.83
1.0,3089.0,4.0,0.0,567.83
0.0,2197.0,4.0,1.0,3543.55
0.0,1901.0,4.0,0.0,359.36
0.0,1192.0,4.0,0.0,269.68
0.0,392.0,2.0,0.0,-2177.78
0.0,2604.0,4.0,0.0,514.62
1.0,2779.0,4.0,1.0,905.21
0.0,1501.0,4.0,0.0,432.56
0.0,4812.0,4.0,0.0,918.32
1.0,4364.0,4.0,0.0,1449.83
0.0,2993.0,4.0,0.0,1519.29
0.0,4402.0,4.0,0.0,758.97
0.0,149.0,2.0,0.0,26.47
0.0,3487.0,4.0,1.0,1346.33
0.0,1674.0,4.0,0.0,386.61
1.0,3574.0,4.0,0.0,2153.01
0.0,3730.0,4.0,0.0,1497.99
0.0,2643.0,4.0,0.0,514.2
1.0,3212.0,4.0,0.0,5098.41
1.0,4867.0,4.0,0.0,1946.8
1.0,3083.0,4.0,1.0,528.82
1.0,1785.0,4.0,0.0,4151.16
1.0,965.0,3.0,0.0,545.2
0.0,4063.0,4.0,0.0,770.97
1.0,166.0,2.0,1.0,43.68
0.0,4692.0,4.0,0.0,2132.73
1.0,4300.0,4.0,0.0,2047.62
1.0,2214.0,4.0,1.0,379.76
0.0,3647.0,4.0,0.0,654.76
1.0,2719.0,4.0,0.0,871.47
0.0,3674.0,4.0,0.0,5831.75
0.0,3891.0,4.0,0.0,35372.73
0.0,785.0,3.0,0.0,335.47
1.0,4782.0,4.0,0.0,912.6
0.0,3983.0,4.0,0.0,897.07
0.0,1375.0,4.0,0.0,954.86
1.0,2047.0,4.0,1.0,952.09
0.0,828.0,3.0,1.0,189.04
0.0,103.0,2.0,0.0,75.74
0.0,1069.0,4.0,0.0,436.33
0.0,2449.0,4.0,0.0,1654.73
0.0,3443.0,4.0,0.0,3783.52
1.0,4370.0,4.0,1.0,15068.97
1.0,4915.0,4.0,0.0,2022.63
1.0,3841.0,4.0,1.0,8002.08
0.0,693.0,3.0,0.0,455.92
1.0,3898.0,4.0,1.0,1779.91
1.0,931.0,3.0,0.0,514.36
0.0,3889.0,4.0,0.0,1751.8
0.0,2578.0,4.0,0.0,486.42
0.0,2222.0,4.0,1.0,482.0
0.0,1258.0,4.0,0.0,1209.62
0.0,3862.0,4.0,0.0,760.24
0.0,4906.0,4.0,0.0,2725.56
0.0,997.0,3.0,1.0,234.04
0.0,1523.0,4.0,0.0,30460.0
0.0,4807.0,4.0,0.0,1361.76
1.0,1925.0,4.0,0.0,631.15
1.0,2565.0,4.0,0.0,6750.0
1.0,1916.0,4.0,0.0,326.96
1.0,4654.0,4.0,0.0,936.42
0.0,4761.0,4.0,0.0,1881.82
1.0,92.0,1.0,0.0,20.4
1.0,3379.0,4.0,0.0,1246.86
0.0,806.0,3.0,0.0,140.17
1.0,3226.0,4.0,0.0,2805.22
1.0,2481.0,4.0,1.0,540.52
0.0,1019.0,4.0,1.0,224.94
1.0,2943.0,4.0,1.0,608.06
1.0,199.0,2.0,0.0,36.05
0.0,366.0,2.0,1.0,135.06
1.0,1345.0,4.0,1.0,496.31
0.0,3241.0,4.0,0.0,664.14
1.0,4310.0,4.0,0.0,1408.5
0.0,4561.0,4.0,0.0,956.18
0.0,3042.0,4.0,0.0,522.68
0.0,505.0,3.0,1.0,201.2
0.0,813.0,3.0,1.0,135.5
0.0,245.0,2.0,1.0,58.89
0.0,1051.0,4.0,0.0,344.59
0.0,3642.0,4.0,0.0,15834.78
0.0,1872.0,4.0,0.0,371.43
1.0,3398.0,4.0,1.0,884.9
1.0,4753.0,4.0,1.0,833.86
0.0,1833.0,4.0,1.0,757.44
1.0,1046.0,4.0,0.0,175.5
1.0,2302.0,4.0,0.0,497.19
1.0,2348.0,4.0,0.0,1726.47
1.0,108.0,2.0,0.0,19.57
0.0,3851.0,4.0,1.0,743.44
1.0,82.0,1.0,0.0,18.39
1.0,3638.0,4.0,1.0,806.65
1.0,3147.0,4.0,0.0,1049.0
0.0,971.0,3.0,0.0,626.45
0.0,3866.0,4.0,1.0,32216.67
0.0,4148.0,4.0,1.0,1198.84
1.0,1462.0,4.0,0.0,16244.44
0.0,3835.0,4.0,0.0,859.87
0.0,3839.0,4.0,0.0,23993.75
1.0,4434.0,4.0,0.0,1492.93
0.0,4806.0,4.0,0.0,11176.74
1.0,414.0,2.0,0.0,414.0
0.0,1269.0,4.0,0.0,1952.31
1.0,1793.0,4.0,0.0,361.49
0.0,4765.0,4.0,0.0,-39708.33
1.0,2920.0,4.0,0.0,784.95
1.0,4314.0,4.0,0.0,1621.8
1.0,4313.0,4.0,0.0,906.09
1.0,93.0,1.0,0.0,70.45
0.0,2011.0,4.0,1.0,501.5
0.0,3066.0,4.0,0.0,669.43
1.0,475.0,2.0,0.0,80.24
1.0,4805.0,4.0,1.0,9240.38
1.0,2619.0,4.0,0.0,1400.53
1.0,2625.0,4.0,0.0,1661.39
0.0,298.0,2.0,0.0,208.39
0.0,1156.0,4.0,1.0,312.43
1.0,4812.0,4.0,1.0,6416.0
0.0,4888.0,4.0,0.0,-27155.56
1.0,4954.0,4.0,0.0,892.61
1.0,2264.0,4.0,0.0,1840.65
0.0,4286.0,4.0,1.0,1006.1
1.0,4427.0,4.0,0.0,88540.0
0.0,1711.0,4.0,1.0,1076.1
1.0,725.0,3.0,0.0,159.69
0.0,2343.0,4.0,1.0,3497.01
0.0,3529.0,4.0,0.0,852.42
1.0,3167.0,4.0,0.0,2199.31
1.0,3971.0,4.0,0.0,1061.76
1.0,1406.0,4.0,0.0,1026.28
0.0,4948.0,4.0,1.0,1102.0
1.0,3233.0,4.0,0.0,945.32
0.0,470.0,2.0,0.0,86.88
0.0,1279.0,4.0,0.0,1453.41
1.0,3005.0,4.0,1.0,978.83
1.0,293.0,2.0,0.0,167.43
0.0,498.0,2.0,0.0,118.29
1.0,2259.0,4.0,0.0,5020.0
0.0,2293.0,4.0,1.0,429.4
0.0,3751.0,4.0,0.0,1995.21
1.0,729.0,3.0,0.0,288.14
0.0,1110.0,4.0,1.0,211.03
0.0,4037.0,4.0,0.0,1661.32
0.0,2863.0,4.0,0.0,1356.87
1.0,4421.0,4.0,0.0,1011.67
1.0,640.0,3.0,1.0,116.58
0.0,3013.0,4.0,0.0,523.09
0.0,1945.0,4.0,0.0,10805.56
0.0,1068.0,4.0,0.0,216.19
1.0,612.0,3.0,0.0,1003.28
1.0,2887.0,4.0,0.0,526.82
1.0,2307.0,4.0,1.0,1671.74
1.0,68.0,1.0,1.0,-3400.0
0.0,3128.0,4.0,0.0,1700.0
0.0,3635.0,4.0,1.0,880.15
0.0,171.0,2.0,0.0,31.67
1.0,2768.0,4.0,0.0,553.6
1.0,3310.0,4.0,0.0,592.13
1.0,152.0,2.0,0.0,92.68
0.0,3952.0,4.0,1.0,1076.84
1.0,3411.0,4.0,0.0,686.32
1.0,225.0,2.0,1.0,77.59
1.0,1223.0,4.0,0.0,764.38
1.0,2085.0,4.0,0.0,1256.02
0.0,3998.0,4.0,0.0,2050.26
1.0,2073.0,4.0,0.0,400.97
0.0,4036.0,4.0,0.0,2764.38
1.0,4793.0,4.0,0.0,882.69
1.0,4860.0,4.0,0.0,5651.16
0.0,3357.0,4.0,0.0,2707.26
1.0,733.0,3.0,0.0,2932.0
0.0,3711.0,4.0,0.0,743.69
1.0,4432.0,4.0,1.0,1154.17
1.0,3729.0,4.0,1.0,1247.16
1.0,4755.0,4.0,0.0,3028.66
1.0,1939.0,4.0,1.0,2019.79
0.0,3959.0,4.0,0.0,690.92
0.0,3730.0,4.0,0.0,994.67
1.0,4816.0,4.0,0.0,5535.63
0.0,4215.0,4.0,1.0,1194.05
1.0,4002.0,4.0,0.0,810.12
1.0,1731.0,4.0,0.0,348.29
1.0,2942.0,4.0,0.0,520.71
0.0,907.0,3.0,0.0,180.68
1.0,3352.0,4.0,0.0,1006.61
1.0,4626.0,4.0,0.0,2234.78
1.0,1960.0,4.0,0.0,1496.18
1.0,1109.0,4.0,1.0,330.06
0.0,3136.0,4.0,0.0,3167.68
0.0,1187.0,4.0,0.0,398.32
0.0,2893.0,4.0,0.0,570.61
1.0,4961.0,4.0,0.0,887.48
1.0,1367.0,4.0,0.0,517.8
1.0,3750.0,4.0,0.0,-37500.0
1.0,817.0,3.0,1.0,151.58
1.0,3760.0,4.0,0.0,627.71
1.0,172.0,2.0,0.0,-860.0
1.0,2110.0,4.0,0.0,1159.34
1.0,4850.0,4.0,0.0,1125.29
1.0,2459.0,4.0,0.0,491.8
0.0,2447.0,4.0,0.0,2005.74
0.0,354.0,2.0,0.0,85.51
0.0,4819.0,4.0,0.0,1264.83
0.0,4588.0,4.0,0.0,1420.43
1.0,1757.0,4.0,0.0,522.92
0.0,2557.0,4.0,0.0,1452.84
1.0,1809.0,4.0,1.0,715.02
1.0,4997.0,4.0,1.0,1261.87
1.0,1464.0,4.0,0.0,1449.5
1.0,2949.0,4.0,1.0,-10922.22
1.0,1645.0,4.0,0.0,537.58
1.0,4007.0,4.0,0.0,1462.41
1.0,4798.0,4.0,0.0,2411.06
1.0,2638.0,4.0,0.0,500.57
1.0,2718.0,4.0,0.0,477.68
0.0,3812.0,4.0,0.0,674.69
0.0,4514.0,4.0,0.0,1297.13
0.0,4206.0,4.0,0.0,6783.87
0.0,1625.0,4.0,0.0,-10833.33
0.0,3029.0,4.0,0.0,1151.71
0.0,3740.0,4.0,0.0,1340.5
0.0,3379.0,4.0,1.0,1999.41
0.0,3793.0,4.0,1.0,916.18
1.0,2917.0,4.0,0.0,1152.96
1.0,4221.0,4.0,0.0,3126.67
1.0,4650.0,4.0,1.0,2421.88
0.0,61.0,1.0,0.0,16.27
1.0,2689.0,4.0,0.0,489.8
1.0,3969.0,4.0,1.0,701.24
1.0,3450.0,4.0,0.0,763.27
0.0,2008.0,4.0,0.0,1776.99
1.0,4745.0,4.0,0.0,864.3
1.0,456.0,2.0,0.0,186.12
1.0,4194.0,4.0,0.0,915.72
0.0,630.0,3.0,0.0,181.56
1.0,1994.0,4.0,0.0,1246.25
0.0,2845.0,4.0,0.0,1962.07
1.0,4064.0,4.0,0.0,50800.0
0.0,2536.0,4.0,0.0,573.76
0.0,1216.0,4.0,0.0,800.0
1.0,1252.0,4.0,1.0,346.81
1.0,3801.0,4.0,0.0,1315.22
0.0,863.0,3.0,0.0,1391.94
0.0,2664.0,4.0,1.0,742.06
0.0,2763.0,4.0,1.0,651.65
0.0,405.0,2.0,0.0,114.41
1.0,437.0,2.0,1.0,142.35
1.0,2365.0,4.0,1.0,826.92
0.0,3088.0,4.0,1.0,1286.67
0.0,1259.0,4.0,1.0,20983.33
0.0,761.0,3.0,0.0,746.08
1.0,2740.0,4.0,0.0,813.06
0.0,2635.0,4.0,1.0,2042.64
0.0,3813.0,4.0,0.0,1218.21
0.0,4626.0,4.0,0.0,782.74
0.0,1101.0,4.0,0.0,1038.68
0.0,3691.0,4.0,0.0,2754.48
0.0,358.0,2.0,0.0,90.18
1.0,3608.0,4.0,0.0,991.21
0.0,3600.0,4.0,0.0,764.33
0.0,1098.0,4.0,1.0,-4773.91
1.0,1749.0,4.0,0.0,-7287.5
0.0,4639.0,4.0,0.0,1693.07
0.0,1612.0,4.0,0.0,392.21
1.0,1868.0,4.0,0.0,872.9
1.0,3628.0,4.0,0.0,1343.7
0.0,1117.0,4.0,0.0,188.05
0.0,2160.0,4.0,0.0,1325.15
1.0,1946.0,4.0,1.0,705.07
1.0,3953.0,4.0,0.0,-14117.86
1.0,3575.0,4.0,0.0,1086.63
0.0,3996.0,4.0,0.0,727.87
1.0,3698.0,4.0,1.0,926.82
0.0,3645.0,4.0,1.0,778.85
1.0,3140.0,4.0,1.0,634.34
1.0,4251.0,4.0,1.0,2656.88
1.0,4221.0,4.0,1.0,1071.32
1.0,4791.0,4.0,0.0,20830.43
1.0,3318.0,4.0,0.0,603.27
1.0,2028.0,4.0,0.0,1690.0
0.0,2874.0,4.0,0.0,718.5
1.0,4406.0,4.0,0.0,-440600.0
1.0,4269.0,4.0,0.0,1617.05
1.0,4339.0,4.0,0.0,1295.22
1.0,2565.0,4.0,0.0,427.5
1.0,1098.0,4.0,0.0,1262.07
0.0,243.0,2.0,0.0,623.08
1.0,3720.0,4.0,0.0,951.41
1.0,3544.0,4.0,1.0,13125.93
0.0,2321.0,4.0,0.0,557.93
0.0,2861.0,4.0,1.0,3143.96
1.0,4589.0,4.0,1.0,835.88
1.0,594.0,3.0,1.0,196.04
1.0,4612.0,4.0,0.0,1013.63
1.0,853.0,3.0,1.0,311.31
1.0,1110.0,4.0,1.0,7928.57
0.0,73.0,1.0,1.0,23.17
0.0,2192.0,4.0,0.0,438.4
0.0,2135.0,4.0,1.0,427.86
1.0,1414.0,4.0,1.0,300.85
1.0,4150.0,4.0,0.0,881.1
0.0,4284.0,4.0,0.0,881.48
0.0,3201.0,4.0,1.0,7275.0
1.0,1104.0,4.0,0.0,213.95
1.0,2089.0,4.0,0.0,429.84
0.0,2917.0,4.0,0.0,1657.39
1.0,2231.0,4.0,1.0,7693.1
1.0,3709.0,4.0,1.0,1148.3
1.0,1220.0,4.0,0.0,580.95
1.0,4725.0,4.0,1.0,1160.93
0.0,258.0,2.0,0.0,103.61
1.0,923.0,3.0,1.0,196.38
0.0,4259.0,4.0,0.0,3301.55
1.0,376.0,2.0,0.0,404.3
0.0,4317.0,4.0,0.0,3295.42
1.0,4039.0,4.0,1.0,100975.0
0.0,3970.0,4.0,1.0,-14178.57
1.0,3374.0,4.0,0.0,620.22
0.0,1224.0,4.0,1.0,3709.09
0.0,2603.0,4.0,0.0,847.88
0.0,492.0,2.0,0.0,1046.81
1.0,829.0,3.0,0.0,287.85
0.0,3291.0,4.0,0.0,583.51
0.0,2323.0,4.0,1.0,488.03
0.0,693.0,3.0,1.0,438.61
0.0,3190.0,4.0,1.0,755.92
1.0,3104.0,4.0,1.0,2847.71
0.0,1203.0,4.0,0.0,479.28
0.0,118.0,2.0,0.0,29.87
0.0,4479.0,4.0,0.0,781.68
1.0,369.0,2.0,0.0,198.39
1.0,4369.0,4.0,1.0,997.49
1.0,3668.0,4.0,0.0,7053.85
1.0,4326.0,4.0,1.0,2325.81
0.0,1448.0,4.0,0.0,626.84
0.0,2103.0,4.0,1.0,694.06
0.0,3851.0,4.0,0.0,1346.5
0.0,1131.0,4.0,0.0,481.28
1.0,2213.0,4.0,1.0,1639.26
0.0,4564.0,4.0,0.0,2352.58
1.0,3057.0,4.0,0.0,794.03
0.0,199.0,2.0,0.0,109.34
0.0,2730.0,4.0,1.0,629.03
1.0,421.0,2.0,0.0,74.91
0.0,434.0,2.0,0.0,127.65
1.0,722.0,3.0,0.0,700.97
0.0,1782.0,4.0,0.0,314.84
1.0,4912.0,4.0,0.0,1511.38
1.0,2905.0,4.0,1.0,-32277.78
0.0,862.0,3.0,1.0,273.65
0.0,4881.0,4.0,0.0,1382.72
0.0,4108.0,4.0,0.0,1643.2
0.0,3315.0,4.0,1.0,2046.3
1.0,685.0,3.0,0.0,428.12
0.0,4598.0,4.0,1.0,8842.31
0.0,1337.0,4.0,0.0,-6366.67
1.0,699.0,3.0,0.0,4660.0
1.0,3122.0,4.0,0.0,6121.57
0.0,878.0,3.0,0.0,432.51
1.0,1331.0,4.0,0.0,-14788.89
1.0,4759.0,4.0,0.0,3551.49
1.0,1703.0,4.0,0.0,435.55
1.0,1457.0,4.0,1.0,3735.9
1.0,1885.0,4.0,1.0,363.9
0.0,4409.0,4.0,0.0,3613.93
0.0,2060.0,4.0,0.0,3121.21
0.0,215.0,2.0,0.0,158.09
0.0,361.0,2.0,1.0,65.28
0.0,1745.0,4.0,0.0,1615.74
0.0,1932.0,4.0,0.0,408.46
0.0,4409.0,4.0,0.0,754.97
0.0,3131.0,4.0,1.0,663.35
1.0,2411.0,4.0,0.0,8610.71
0.0,2216.0,4.0,0.0,935.02
1.0,2761.0,4.0,0.0,2107.63
1.0,1307.0,4.0,0.0,232.15
0.0,1219.0,4.0,0.0,262.72
1.0,1039.0,4.0,0.0,364.56
1.0,2048.0,4.0,1.0,875.21
1.0,3232.0,4.0,0.0,1330.04
