shipment_id,order_id,warehouse_id,shipped_date,delivery_date,shipping_cost,tracking_number
3934,3934,2,2024-11-06,2024-11-15,347.46,TRK3934
3935,3935,2,2024-03-26,2024-03-30,251.68,TRK3935
3936,3936,5,2025-07-15,2025-07-22,48.24,TRK3936
3937,3937,8,2025-11-30,2025-12-04,442.91,TRK3937
3938,3938,15,2025-04-16,2025-04-25,153.8,TRK3938
3939,3939,2,2023-09-29,2023-09-30,185.1,TRK3939
3940,3940,4,2026-05-16,2026-05-21,396.23,TRK3940
3941,3941,2,2024-07-15,2024-07-23,322.61,TRK3941
3942,3942,11,2022-05-31,2022-06-07,481.16,TRK3942
3943,3943,5,2022-04-13,2022-04-18,240.24,TRK3943
3944,3944,9,2023-09-12,2023-09-20,249.92,TRK3944
3945,3945,3,2024-01-31,2024-02-02,139.81,TRK3945
3946,3946,15,2025-08-01,2025-08-11,299.25,TRK3946
3947,3947,14,2024-01-02,2024-01-11,104.78,TRK3947
3948,3948,1,2025-01-07,2025-01-16,464.35,TRK3948
3949,3949,12,2024-12-31,2025-01-09,247.89,TRK3949
3950,3950,5,2024-07-05,2024-07-11,189.81,TRK3950
3951,3951,16,2023-05-03,2023-05-07,341.2,TRK3951
3952,3952,19,2022-12-13,2022-12-15,230.18,TRK3952
3953,3953,8,2023-07-26,2023-08-03,357.17,TRK3953
3954,3954,7,2024-06-28,2024-07-06,39.12,TRK3954
3955,3955,3,2024-11-24,2024-12-03,74.03,TRK3955
3956,3956,14,2024-03-31,2024-04-02,261.87,TRK3956
3957,3957,7,2025-11-24,2025-11-25,449.74,TRK3957
3958,3958,11,2025-03-15,2025-03-21,206.02,TRK3958
3959,3959,7,2026-03-08,2026-03-15,82.52,TRK3959
3960,3960,9,2022-08-01,2022-08-08,354.49,TRK3960
3961,3961,4,2023-04-25,2023-05-05,322.09,TRK3961
3962,3962,10,2026-01-12,2026-01-21,183.08,TRK3962
3963,3963,15,2025-12-19,2025-12-29,252.6,TRK3963
3964,3964,10,2024-05-16,2024-05-24,197.58,TRK3964
3965,3965,11,2022-05-08,2022-05-10,451.22,TRK3965
3966,3966,20,2024-02-19,2024-02-29,46.79,TRK3966
3967,3967,10,2025-07-08,2025-07-18,246.53,TRK3967
3968,3968,9,2025-07-02,2025-07-11,55.71,TRK3968
3969,3969,12,2026-02-20,2026-02-22,253.43,TRK3969
3970,3970,1,2023-11-04,2023-11-06,167.06,TRK3970
3971,3971,18,2024-06-23,2024-06-30,158.43,TRK3971
3972,3972,5,2022-03-03,2022-03-04,181.79,TRK3972
3973,3973,17,2024-01-17,2024-01-21,309.24,TRK3973
3974,3974,15,2024-11-05,2024-11-06,391.41,TRK3974
3975,3975,9,2024-11-03,2024-11-10,445.9,TRK3975
3976,3976,6,2023-05-20,2023-05-21,418.41,TRK3976
3977,3977,4,2023-01-13,2023-01-17,480.32,TRK3977
3978,3978,11,2023-02-23,2023-03-01,312.61,TRK3978
3979,3979,20,2023-01-26,2023-02-04,332.22,TRK3979
3980,3980,17,2024-11-13,2024-11-20,349.69,TRK3980
3981,3981,6,2022-02-17,2022-02-22,227.74,TRK3981
3982,3982,9,2023-09-24,2023-10-04,486.49,TRK3982
3983,3983,6,2023-01-29,2023-02-05,77.67,TRK3983
3984,3984,2,2023-09-03,2023-09-13,115.66,TRK3984
3985,3985,10,2025-01-19,2025-01-27,57.81,TRK3985
3986,3986,7,2023-10-24,2023-10-31,99.02,TRK3986
3987,3987,15,2022-08-20,2022-08-25,21.01,TRK3987
3988,3988,5,2023-10-13,2023-10-14,186.9,TRK3988
3989,3989,3,2024-10-03,2024-10-05,147.9,TRK3989
3990,3990,14,2025-04-10,2025-04-15,437.32,TRK3990
3991,3991,8,2026-01-04,2026-01-06,180.43,TRK3991
3992,3992,11,2025-02-18,2025-02-20,269.85,TRK3992
3993,3993,8,2024-01-15,2024-01-25,150.29,TRK3993
3994,3994,14,2025-12-29,2026-01-07,359.93,TRK3994
3995,3995,1,2024-02-20,2024-02-26,317.83,TRK3995
3996,3996,2,2024-10-08,2024-10-14,156.46,TRK3996
3997,3997,19,2022-12-10,2022-12-15,116.85,TRK3997
3998,3998,5,2023-08-20,2023-08-21,232.41,TRK3998
3999,3999,9,2024-07-22,2024-07-28,275.77,TRK3999
4000,4000,7,2025-09-01,2025-09-04,37.59,TRK4000
4001,4001,20,2026-03-22,2026-03-31,238.61,TRK4001
4002,4002,11,2024-06-09,2024-06-17,97.92,TRK4002
4003,4003,6,2026-01-03,2026-01-05,344.3,TRK4003
4004,4004,15,2025-10-26,2025-11-01,270.71,TRK4004
4005,4005,3,2024-10-29,2024-11-07,93.16,TRK4005
4006,4006,9,2023-12-10,2023-12-18,122.12,TRK4006
4007,4007,20,2023-01-04,2023-01-10,461.72,TRK4007
4008,4008,12,2024-01-29,2024-02-01,499.96,TRK4008
4009,4009,16,2023-10-23,2023-10-25,468.58,TRK4009
4010,4010,18,2025-09-23,2025-09-26,22.21,TRK4010
4011,4011,6,2024-06-14,2024-06-23,86.26,TRK4011
4012,4012,12,2023-05-26,2023-06-03,480.24,TRK4012
4013,4013,16,2025-03-22,2025-03-26,412.69,TRK4013
4014,4014,20,2022-03-19,2022-03-21,142.3,TRK4014
4015,4015,4,2026-01-18,2026-01-24,325.08,TRK4015
4016,4016,16,2025-07-29,2025-08-02,404.82,TRK4016
4017,4017,9,2023-11-10,2023-11-14,425.26,TRK4017
4018,4018,13,2024-06-05,2024-06-12,400.16,TRK4018
4019,4019,10,2023-08-24,2023-09-01,493.23,TRK4019
4020,4020,6,2025-12-14,2025-12-20,58.91,TRK4020
4021,4021,8,2022-10-30,2022-11-03,400.86,TRK4021
4022,4022,18,2023-12-09,2023-12-18,256.48,TRK4022
4023,4023,7,2023-06-24,2023-07-02,481.98,TRK4023
4024,4024,17,2026-05-13,2026-05-20,446.81,TRK4024
4025,4025,10,2023-12-26,2024-01-05,111.91,TRK4025
4026,4026,17,2024-07-27,2024-08-04,118.31,TRK4026
4027,4027,18,2024-02-26,2024-03-07,184.46,TRK4027
4028,4028,19,2025-11-23,2025-11-27,257.82,TRK4028
4029,4029,1,2022-12-20,2022-12-22,440.58,TRK4029
4030,4030,2,2026-04-21,2026-04-24,458.66,TRK4030
4031,4031,3,2023-10-01,2023-10-06,40.38,TRK4031
4032,4032,10,2022-06-08,2022-06-14,59.89,TRK4032
4033,4033,12,2023-10-11,2023-10-18,214.34,TRK4033
4034,4034,15,2025-12-01,2025-12-04,32.19,TRK4034
4035,4035,11,2022-08-22,2022-08-30,211.57,TRK4035
4036,4036,6,2022-08-31,2022-09-09,433.96,TRK4036
4037,4037,9,2025-11-28,2025-12-01,407.74,TRK4037
4038,4038,15,2022-07-05,2022-07-08,457.14,TRK4038
4039,4039,18,2022-11-04,2022-11-14,54.08,TRK4039
4040,4040,12,2022-04-25,2022-04-28,229.4,TRK4040
4041,4041,2,2024-02-05,2024-02-06,315.4,TRK4041
4042,4042,14,2023-03-30,2023-04-07,57.2,TRK4042
4043,4043,13,2024-01-05,2024-01-14,212.23,TRK4043
4044,4044,15,2022-06-29,2022-07-09,114.21,TRK4044
4045,4045,10,2025-08-13,2025-08-21,355.51,TRK4045
4046,4046,3,2025-07-04,2025-07-07,199.74,TRK4046
4047,4047,9,2024-11-11,2024-11-19,242.53,TRK4047
4048,4048,16,2026-03-04,2026-03-12,464.07,TRK4048
4049,4049,14,2026-01-14,2026-01-23,374.59,TRK4049
4050,4050,17,2023-07-05,2023-07-11,328.73,TRK4050
4051,4051,15,2022-06-30,2022-07-01,393.43,TRK4051
4052,4052,18,2023-11-04,2023-11-13,473.66,TRK4052
4053,4053,10,2024-07-20,2024-07-30,437.98,TRK4053
4054,4054,17,2022-03-17,2022-03-18,274.13,TRK4054
4055,4055,13,2024-02-18,2024-02-24,411.68,TRK4055
4056,4056,13,2022-06-27,2022-06-28,339.36,TRK4056
4057,4057,20,2025-11-13,2025-11-19,143.87,TRK4057
4058,4058,5,2024-03-23,2024-03-26,476.43,TRK4058
4059,4059,14,2024-11-19,2024-11-24,323.02,TRK4059
4060,4060,10,2023-01-26,2023-01-27,355.95,TRK4060
4061,4061,3,2025-07-06,2025-07-09,219.04,TRK4061
4062,4062,17,2025-04-24,2025-05-02,51.72,TRK4062
4063,4063,10,2024-06-17,2024-06-23,34.56,TRK4063
4064,4064,17,2022-01-20,2022-01-28,466.63,TRK4064
4065,4065,15,2024-11-22,2024-11-23,339.37,TRK4065
4066,4066,17,2022-02-01,2022-02-06,463.65,TRK4066
4067,4067,7,2024-05-12,2024-05-15,197.16,TRK4067
4068,4068,11,2024-05-18,2024-05-26,362.14,TRK4068
4069,4069,13,2023-02-21,2023-02-28,230.71,TRK4069
4070,4070,20,2025-10-22,2025-10-26,151.73,TRK4070
4071,4071,4,2026-05-20,2026-05-22,90.79,TRK4071
4072,4072,6,2024-10-13,2024-10-18,353.6,TRK4072
4073,4073,9,2024-07-30,2024-08-08,320.82,TRK4073
4074,4074,3,2024-04-29,2024-05-04,118.41,TRK4074
4075,4075,5,2025-06-20,2025-06-28,427.15,TRK4075
4076,4076,20,2023-11-07,2023-11-09,448.41,TRK4076
4077,4077,18,2024-01-28,2024-02-07,111.21,TRK4077
4078,4078,16,2022-02-13,2022-02-16,35.97,TRK4078
4079,4079,17,2022-05-29,2022-06-01,139.95,TRK4079
4080,4080,15,2025-01-12,2025-01-17,498.71,TRK4080
4081,4081,2,2023-04-26,2023-05-03,364.6,TRK4081
4082,4082,14,2026-04-30,2026-05-07,471.61,TRK4082
4083,4083,20,2024-01-11,2024-01-14,151.7,TRK4083
4084,4084,6,2026-01-12,2026-01-15,366.86,TRK4084
4085,4085,15,2022-05-25,2022-05-27,303.36,TRK4085
4086,4086,16,2025-06-24,2025-07-04,371.32,TRK4086
4087,4087,1,2025-11-09,2025-11-16,341.47,TRK4087
4088,4088,7,2022-03-10,2022-03-11,475.02,TRK4088
4089,4089,18,2023-12-14,2023-12-23,86.39,TRK4089
4090,4090,20,2022-10-06,2022-10-08,228.08,TRK4090
4091,4091,16,2022-11-23,2022-12-01,257.89,TRK4091
4092,4092,4,2022-02-04,2022-02-06,202.27,TRK4092
4093,4093,5,2022-06-26,2022-07-04,61.49,TRK4093
4094,4094,15,2024-08-12,2024-08-14,393.25,TRK4094
4095,4095,10,2025-08-02,2025-08-04,240.09,TRK4095
4096,4096,5,2025-06-16,2025-06-18,236.04,TRK4096
4097,4097,1,2024-07-15,2024-07-21,45.71,TRK4097
4098,4098,15,2024-12-20,2024-12-23,22.8,TRK4098
4099,4099,7,2023-01-02,2023-01-09,103.49,TRK4099
4100,4100,6,2023-11-20,2023-11-28,359.3,TRK4100
4101,4101,12,2025-03-04,2025-03-11,484.37,TRK4101
4102,4102,20,2023-07-12,2023-07-14,363.88,TRK4102
4103,4103,11,2025-05-12,2025-05-13,489.44,TRK4103
4104,4104,12,2023-12-29,2023-12-31,71.64,TRK4104
4105,4105,15,2022-12-10,2022-12-19,33.69,TRK4105
4106,4106,12,2022-06-29,2022-07-06,373.39,TRK4106
4107,4107,11,2024-11-25,2024-11-27,480.53,TRK4107
4108,4108,18,2022-10-21,2022-10-23,62.61,TRK4108
4109,4109,7,2022-04-13,2022-04-20,90.87,TRK4109
4110,4110,2,2025-11-19,2025-11-29,57.61,TRK4110
4111,4111,13,2022-08-11,2022-08-17,333.18,TRK4111
4112,4112,14,2024-04-11,2024-04-19,214.57,TRK4112
4113,4113,3,2023-12-31,2024-01-02,218.2,TRK4113
4114,4114,11,2022-04-03,2022-04-08,333.59,TRK4114
4115,4115,20,2023-11-07,2023-11-17,53.25,TRK4115
4116,4116,15,2022-06-25,2022-06-29,208.76,TRK4116
4117,4117,14,2026-02-12,2026-02-18,204.59,TRK4117
4118,4118,7,2023-03-12,2023-03-20,123.85,TRK4118
4119,4119,17,2026-01-20,2026-01-29,78.1,TRK4119
4120,4120,18,2025-06-30,2025-07-08,34.18,TRK4120
4121,4121,20,2023-02-19,2023-02-22,150.2,TRK4121
4122,4122,9,2022-09-11,2022-09-12,472.28,TRK4122
4123,4123,20,2024-08-14,2024-08-20,77.24,TRK4123
4124,4124,5,2026-05-07,2026-05-15,373.84,TRK4124
4125,4125,10,2025-07-14,2025-07-22,288.48,TRK4125
4126,4126,1,2023-03-26,2023-03-29,268.48,TRK4126
4127,4127,17,2025-03-14,2025-03-16,448.37,TRK4127
4128,4128,12,2023-01-09,2023-01-19,296.79,TRK4128
4129,4129,4,2026-04-13,2026-04-20,28.62,TRK4129
4130,4130,2,2025-11-20,2025-11-29,289.21,TRK4130
4131,4131,1,2026-01-31,2026-02-07,344.56,TRK4131
4132,4132,2,2023-12-17,2023-12-22,161.13,TRK4132
4133,4133,6,2024-02-06,2024-02-16,486.87,TRK4133
4134,4134,8,2025-04-14,2025-04-20,239.98,TRK4134
4135,4135,7,2023-08-04,2023-08-07,300.66,TRK4135
4136,4136,20,2025-01-30,2025-02-04,340.49,TRK4136
4137,4137,2,2025-10-16,2025-10-25,257.42,TRK4137
4138,4138,4,2025-01-15,2025-01-24,95.38,TRK4138
4139,4139,6,2024-07-20,2024-07-24,488.06,TRK4139
4140,4140,7,2023-05-19,2023-05-20,272.1,TRK4140
4141,4141,15,2025-07-31,2025-08-09,443.51,TRK4141
4142,4142,19,2024-05-22,2024-05-30,49.42,TRK4142
4143,4143,5,2022-07-21,2022-07-31,150.13,TRK4143
4144,4144,7,2024-05-09,2024-05-10,461.99,TRK4144
4145,4145,19,2025-01-12,2025-01-15,418.17,TRK4145
4146,4146,15,2022-04-23,2022-04-29,374.21,TRK4146
4147,4147,18,2024-04-13,2024-04-16,80.98,TRK4147
4148,4148,17,2026-03-21,2026-03-29,277.94,TRK4148
4149,4149,3,2026-05-17,2026-05-18,317.67,TRK4149
4150,4150,6,2023-01-16,2023-01-18,256.59,TRK4150
4151,4151,19,2022-03-29,2022-04-07,321.25,TRK4151
4152,4152,7,2024-03-09,2024-03-17,169.49,TRK4152
4153,4153,5,2022-08-09,2022-08-11,399.78,TRK4153
4154,4154,17,2022-04-15,2022-04-19,358.85,TRK4154
4155,4155,11,2023-03-03,2023-03-10,245.83,TRK4155
4156,4156,7,2026-01-08,2026-01-16,220.49,TRK4156
4157,4157,16,2025-08-28,2025-09-01,32.01,TRK4157
4158,4158,18,2025-01-24,2025-01-31,335.93,TRK4158
4159,4159,3,2023-09-07,2023-09-14,176.06,TRK4159
4160,4160,16,2024-06-16,2024-06-18,484.14,TRK4160
4161,4161,20,2022-10-18,2022-10-26,307.57,TRK4161
4162,4162,10,2025-07-11,2025-07-14,430.8,TRK4162
4163,4163,16,2023-11-12,2023-11-21,182.75,TRK4163
4164,4164,7,2023-04-19,2023-04-24,126.26,TRK4164
4165,4165,5,2025-05-18,2025-05-23,449.78,TRK4165
4166,4166,13,2022-04-26,2022-05-02,491.42,TRK4166
4167,4167,2,2025-07-15,2025-07-20,242.11,TRK4167
4168,4168,19,2026-03-26,2026-04-01,63.08,TRK4168
4169,4169,15,2025-03-26,2025-04-01,157.44,TRK4169
4170,4170,19,2025-07-15,2025-07-25,467.94,TRK4170
4171,4171,10,2023-03-13,2023-03-20,376.49,TRK4171
4172,4172,4,2025-09-25,2025-10-05,283.93,TRK4172
4173,4173,5,2024-01-31,2024-02-03,68.48,TRK4173
4174,4174,14,2022-05-21,2022-05-25,325.17,TRK4174
4175,4175,9,2024-07-14,2024-07-20,231.19,TRK4175
4176,4176,14,2025-04-11,2025-04-19,319.58,TRK4176
4177,4177,19,2025-03-28,2025-03-30,464.33,TRK4177
4178,4178,20,2024-11-08,2024-11-18,269.13,TRK4178
4179,4179,8,2023-03-11,2023-03-16,117.72,TRK4179
4180,4180,5,2023-01-30,2023-02-02,307.76,TRK4180
4181,4181,12,2024-12-03,2024-12-06,354.77,TRK4181
4182,4182,13,2024-03-04,2024-03-11,130.74,TRK4182
4183,4183,9,2024-05-25,2024-06-03,388.37,TRK4183
4184,4184,14,2024-10-07,2024-10-14,439.22,TRK4184
4185,4185,9,2023-01-16,2023-01-22,109.61,TRK4185
4186,4186,18,2025-11-29,2025-12-07,222.21,TRK4186
4187,4187,4,2022-09-07,2022-09-17,238.44,TRK4187
4188,4188,19,2024-11-05,2024-11-09,387.61,TRK4188
4189,4189,6,2024-05-24,2024-05-30,97.33,TRK4189
4190,4190,15,2023-09-01,2023-09-05,415.51,TRK4190
4191,4191,13,2024-05-24,2024-05-26,121.5,TRK4191
4192,4192,13,2023-06-26,2023-06-29,126.71,TRK4192
4193,4193,12,2025-01-16,2025-01-17,48.32,TRK4193
4194,4194,8,2024-03-23,2024-03-31,411.1,TRK4194
4195,4195,16,2024-09-15,2024-09-18,202.2,TRK4195
4196,4196,2,2022-09-25,2022-09-26,254.93,TRK4196
4197,4197,19,2026-04-02,2026-04-05,109.43,TRK4197
4198,4198,13,2023-09-30,2023-10-07,255.7,TRK4198
4199,4199,6,2022-08-08,2022-08-17,420.89,TRK4199
4200,4200,8,2026-01-31,2026-02-08,440.93,TRK4200
4201,4201,5,2025-02-26,2025-03-03,453.04,TRK4201
4202,4202,1,2024-04-16,2024-04-23,162.2,TRK4202
4203,4203,2,2023-10-16,2023-10-25,110.33,TRK4203
4204,4204,4,2024-05-03,2024-05-04,143.05,TRK4204
4205,4205,14,2025-12-14,2025-12-16,338.12,TRK4205
4206,4206,15,2024-01-22,2024-01-30,363.35,TRK4206
4207,4207,11,2023-08-05,2023-08-10,203.59,TRK4207
4208,4208,9,2024-11-22,2024-11-30,443.73,TRK4208
4209,4209,5,2025-06-24,2025-07-02,476.91,TRK4209
4210,4210,20,2024-06-01,2024-06-06,378.05,TRK4210
4211,4211,15,2022-12-15,2022-12-23,479.72,TRK4211
4212,4212,2,2023-01-27,2023-02-05,214.54,TRK4212
4213,4213,19,2025-08-07,2025-08-09,123.72,TRK4213
4214,4214,13,2024-11-16,2024-11-17,302.2,TRK4214
4215,4215,20,2022-07-22,2022-07-25,375.83,TRK4215
4216,4216,7,2025-02-14,2025-02-18,483.15,TRK4216
4217,4217,8,2024-02-25,2024-02-26,100.62,TRK4217
4218,4218,19,2022-11-11,2022-11-20,277.23,TRK4218
4219,4219,5,2023-05-21,2023-05-22,335.23,TRK4219
4220,4220,14,2023-06-14,2023-06-15,396.92,TRK4220
4221,4221,10,2024-08-30,2024-09-06,406.13,TRK4221
4222,4222,20,2025-12-21,2025-12-30,374.88,TRK4222
4223,4223,8,2023-06-21,2023-07-01,44.6,TRK4223
4224,4224,20,2026-01-18,2026-01-23,300.78,TRK4224
4225,4225,3,2026-04-08,2026-04-17,444.81,TRK4225
4226,4226,3,2023-07-19,2023-07-25,150.48,TRK4226
4227,4227,2,2024-12-13,2024-12-21,170.81,TRK4227
4228,4228,7,2024-04-08,2024-04-10,243.34,TRK4228
4229,4229,20,2023-04-13,2023-04-22,408.14,TRK4229
4230,4230,19,2025-11-19,2025-11-25,317.26,TRK4230
4231,4231,17,2025-04-19,2025-04-28,47.81,TRK4231
4232,4232,10,2022-04-14,2022-04-17,38.89,TRK4232
4233,4233,6,2024-05-13,2024-05-22,135.71,TRK4233
4234,4234,4,2025-06-18,2025-06-22,28.33,TRK4234
4235,4235,8,2024-12-05,2024-12-13,326.37,TRK4235
4236,4236,15,2025-11-14,2025-11-15,115.55,TRK4236
4237,4237,20,2024-05-16,2024-05-23,67.93,TRK4237
4238,4238,19,2024-11-09,2024-11-13,209.87,TRK4238
4239,4239,17,2022-06-23,2022-06-25,389.52,TRK4239
4240,4240,1,2022-05-18,2022-05-27,144.86,TRK4240
4241,4241,4,2023-07-31,2023-08-09,376.31,TRK4241
4242,4242,11,2023-10-31,2023-11-02,324.68,TRK4242
4243,4243,15,2025-10-18,2025-10-19,188.74,TRK4243
4244,4244,18,2022-12-29,2023-01-08,117.11,TRK4244
4245,4245,9,2023-04-07,2023-04-16,248.11,TRK4245
4246,4246,13,2024-09-05,2024-09-06,160.15,TRK4246
4247,4247,5,2022-07-02,2022-07-05,229.24,TRK4247
4248,4248,3,2025-02-22,2025-03-03,183.54,TRK4248
4249,4249,9,2022-07-26,2022-07-29,429.37,TRK4249
4250,4250,2,2025-02-01,2025-02-07,336.92,TRK4250
4251,4251,11,2022-07-08,2022-07-15,47.47,TRK4251
4252,4252,13,2025-07-23,2025-07-30,363.3,TRK4252
4253,4253,17,2022-08-13,2022-08-20,496.58,TRK4253
4254,4254,12,2026-02-22,2026-03-01,278.93,TRK4254
4255,4255,16,2024-07-11,2024-07-20,344.87,TRK4255
4256,4256,15,2025-02-27,2025-03-09,326.98,TRK4256
4257,4257,12,2024-12-13,2024-12-21,190.33,TRK4257
4258,4258,20,2023-08-20,2023-08-21,310.53,TRK4258
4259,4259,4,2025-01-30,2025-02-06,118.83,TRK4259
4260,4260,12,2025-12-25,2026-01-02,123.84,TRK4260
4261,4261,18,2025-06-13,2025-06-19,273.01,TRK4261
4262,4262,16,2022-02-07,2022-02-08,453.44,TRK4262
4263,4263,13,2024-06-01,2024-06-06,314.92,TRK4263
4264,4264,5,2022-02-23,2022-02-27,370.76,TRK4264
4265,4265,8,2022-02-09,2022-02-12,114.25,TRK4265
4266,4266,4,2022-11-12,2022-11-18,374.71,TRK4266
4267,4267,17,2023-09-10,2023-09-14,217.03,TRK4267
4268,4268,3,2026-04-23,2026-04-27,42.84,TRK4268
4269,4269,16,2023-12-01,2023-12-07,316.98,TRK4269
4270,4270,20,2023-05-07,2023-05-08,135.9,TRK4270
4271,4271,16,2022-08-02,2022-08-06,421.88,TRK4271
4272,4272,13,2024-10-14,2024-10-16,394.05,TRK4272
4273,4273,16,2023-02-19,2023-02-27,48.08,TRK4273
4274,4274,16,2023-03-25,2023-03-31,113.22,TRK4274
4275,4275,4,2023-03-12,2023-03-19,146.01,TRK4275
4276,4276,12,2024-05-25,2024-05-27,38.81,TRK4276
4277,4277,10,2025-06-04,2025-06-11,369.96,TRK4277
4278,4278,12,2023-10-29,2023-10-30,202.39,TRK4278
4279,4279,20,2023-05-17,2023-05-20,372.19,TRK4279
4280,4280,2,2023-09-09,2023-09-11,153.4,TRK4280
4281,4281,14,2022-11-07,2022-11-14,338.4,TRK4281
4282,4282,3,2022-08-15,2022-08-22,438.75,TRK4282
4283,4283,14,2025-09-29,2025-10-04,87.43,TRK4283
4284,4284,7,2023-06-10,2023-06-13,446.77,TRK4284
4285,4285,12,2023-03-11,2023-03-16,28.15,TRK4285
4286,4286,13,2024-06-08,2024-06-13,253.77,TRK4286
4287,4287,2,2023-06-14,2023-06-22,354.63,TRK4287
4288,4288,8,2022-12-09,2022-12-17,260.31,TRK4288
4289,4289,12,2025-04-10,2025-04-16,91.7,TRK4289
4290,4290,7,2024-11-10,2024-11-13,347.7,TRK4290
4291,4291,15,2022-11-30,2022-12-04,92.94,TRK4291
4292,4292,19,2025-03-20,2025-03-30,495.64,TRK4292
4293,4293,3,2024-04-14,2024-04-20,180.19,TRK4293
4294,4294,7,2023-06-19,2023-06-25,356.98,TRK4294
4295,4295,8,2023-12-22,2023-12-31,180.89,TRK4295
4296,4296,15,2022-01-30,2022-02-04,82.87,TRK4296
4297,4297,14,2023-04-21,2023-04-22,411.86,TRK4297
4298,4298,10,2024-10-14,2024-10-23,134.51,TRK4298
4299,4299,12,2023-10-16,2023-10-18,353.37,TRK4299
4300,4300,13,2022-07-01,2022-07-09,171.67,TRK4300
4301,4301,5,2025-10-23,2025-10-31,205.07,TRK4301
4302,4302,1,2024-11-18,2024-11-19,208.44,TRK4302
4303,4303,11,2023-08-10,2023-08-14,331.98,TRK4303
4304,4304,2,2023-11-01,2023-11-09,280.15,TRK4304
4305,4305,2,2025-12-18,2025-12-26,227.02,TRK4305
4306,4306,7,2022-05-16,2022-05-22,223.32,TRK4306
4307,4307,4,2022-09-02,2022-09-03,76.4,TRK4307
4308,4308,1,2022-08-06,2022-08-13,321.43,TRK4308
4309,4309,9,2025-02-08,2025-02-13,327.06,TRK4309
4310,4310,18,2022-05-28,2022-06-05,455.42,TRK4310
4311,4311,20,2024-10-30,2024-11-06,88.42,TRK4311
4312,4312,9,2024-09-06,2024-09-10,198.58,TRK4312
4313,4313,1,2023-09-18,2023-09-23,113.21,TRK4313
4314,4314,17,2025-11-28,2025-12-07,98.17,TRK4314
4315,4315,5,2024-12-19,2024-12-28,208.16,TRK4315
4316,4316,1,2024-03-17,2024-03-25,295.68,TRK4316
4317,4317,17,2023-02-21,2023-02-27,243.89,TRK4317
4318,4318,15,2022-01-24,2022-01-25,233.52,TRK4318
4319,4319,20,2026-04-27,2026-05-07,59.21,TRK4319
4320,4320,2,2025-08-04,2025-08-14,323.6,TRK4320
4321,4321,14,2025-04-26,2025-04-27,277.36,TRK4321
4322,4322,9,2023-07-10,2023-07-15,430.23,TRK4322
4323,4323,6,2022-05-06,2022-05-12,211.19,TRK4323
4324,4324,9,2025-04-23,2025-04-24,295.24,TRK4324
4325,4325,1,2023-06-24,2023-07-02,69.76,TRK4325
4326,4326,10,2023-02-28,2023-03-09,212.63,TRK4326
4327,4327,12,2023-04-23,2023-04-29,493.13,TRK4327
4328,4328,16,2024-04-09,2024-04-11,351.79,TRK4328
4329,4329,5,2024-03-11,2024-03-13,33.12,TRK4329
4330,4330,11,2025-01-14,2025-01-24,71.99,TRK4330
4331,4331,20,2025-06-23,2025-06-26,229.8,TRK4331
4332,4332,13,2025-12-20,2025-12-29,391.0,TRK4332
4333,4333,18,2025-04-18,2025-04-26,45.95,TRK4333
4334,4334,8,2025-07-17,2025-07-26,23.56,TRK4334
4335,4335,5,2026-01-15,2026-01-18,420.86,TRK4335
4336,4336,8,2026-02-25,2026-03-06,215.79,TRK4336
4337,4337,2,2026-04-18,2026-04-22,361.6,TRK4337
4338,4338,20,2022-09-01,2022-09-08,367.38,TRK4338
4339,4339,13,2022-11-08,2022-11-13,380.95,TRK4339
4340,4340,18,2024-02-01,2024-02-08,458.2,TRK4340
4341,4341,3,2025-03-09,2025-03-10,39.46,TRK4341
4342,4342,20,2025-04-29,2025-05-04,82.63,TRK4342
4343,4343,12,2022-09-26,2022-09-30,482.92,TRK4343
4344,4344,4,2023-07-17,2023-07-22,301.03,TRK4344
4345,4345,15,2026-01-18,2026-01-20,85.53,TRK4345
4346,4346,18,2024-01-31,2024-02-02,346.38,TRK4346
4347,4347,13,2022-03-26,2022-04-03,423.05,TRK4347
4348,4348,8,2022-08-09,2022-08-19,73.26,TRK4348
4349,4349,12,2023-03-01,2023-03-08,156.05,TRK4349
4350,4350,13,2023-01-27,2023-01-28,140.64,TRK4350
4351,4351,6,2023-03-06,2023-03-12,416.06,TRK4351
4352,4352,9,2023-09-02,2023-09-06,334.39,TRK4352
4353,4353,2,2022-03-23,2022-03-31,440.34,TRK4353
4354,4354,20,2023-06-21,2023-06-22,40.46,TRK4354
4355,4355,5,2022-04-24,2022-05-01,376.42,TRK4355
4356,4356,11,2024-03-06,2024-03-13,497.16,TRK4356
4357,4357,1,2025-10-20,2025-10-22,424.08,TRK4357
4358,4358,8,2023-03-09,2023-03-19,485.9,TRK4358
4359,4359,9,2024-02-16,2024-02-20,131.53,TRK4359
4360,4360,7,2025-06-04,2025-06-14,101.6,TRK4360
4361,4361,18,2026-04-26,2026-05-04,452.63,TRK4361
4362,4362,3,2022-07-20,2022-07-25,445.36,TRK4362
4363,4363,18,2023-12-19,2023-12-26,423.45,TRK4363
4364,4364,4,2025-06-05,2025-06-12,102.94,TRK4364
4365,4365,1,2024-12-22,2024-12-27,391.12,TRK4365
4366,4366,3,2023-05-22,2023-06-01,103.56,TRK4366
4367,4367,2,2025-01-11,2025-01-21,259.76,TRK4367
4368,4368,18,2024-04-20,2024-04-21,25.76,TRK4368
4369,4369,7,2023-07-31,2023-08-07,30.12,TRK4369
