return_id,order_id,product_id,return_date,reason,refund_amount
2578,35623,1417,2022-05-15,Quality Issue,138652.64
2579,35631,945,2023-12-06,Quality Issue,102024.5
2580,35639,1859,2025-05-24,Quality Issue,79750.34
2581,35665,1880,2023-04-11,Quality Issue,39192.54
2582,35681,1092,2025-05-22,Quality Issue,31088.83
2583,35695,1824,2022-02-08,Quality Issue,5102.28
2584,35704,332,2022-07-17,Quality Issue,17657.75
2585,35705,1216,2024-10-27,Quality Issue,55733.11
2586,35708,1943,2022-11-05,Quality Issue,17031.58
2587,35733,495,2025-05-02,Quality Issue,29590.75
2588,35736,1853,2022-12-27,Quality Issue,118459.68
2589,35748,547,2022-01-29,Quality Issue,34261.25
2590,35761,48,2024-10-24,Quality Issue,28662.59
2591,35796,956,2026-01-28,Quality Issue,8339.16
2592,35808,127,2022-03-08,Quality Issue,3238.03
2593,35820,1627,2024-03-17,Quality Issue,32163.48
2594,35823,1011,2025-09-28,Quality Issue,156406.14
2595,35829,1227,2023-12-14,Quality Issue,29095.12
2596,35839,1171,2024-12-30,Quality Issue,29135.39
2597,35842,1238,2024-09-15,Quality Issue,20885.74
2598,35858,1673,2026-01-09,Quality Issue,148110.62
2599,35859,345,2022-08-05,Quality Issue,70304.48
2600,35923,115,2025-01-13,Quality Issue,35581.62
2601,35928,1781,2022-09-04,Quality Issue,44245.7
2602,35944,1764,2024-12-28,Quality Issue,21067.42
2603,35950,858,2025-07-28,Quality Issue,33799.55
2604,35965,507,2024-12-04,Quality Issue,6180.34
2605,35976,46,2022-12-02,Quality Issue,1029.94
2606,35985,386,2025-04-13,Quality Issue,24344.35
2607,35989,1876,2024-05-12,Quality Issue,25021.15
2608,36017,1229,2024-04-26,Quality Issue,150734.3
2609,36055,1438,2023-05-11,Quality Issue,27322.46
2610,36055,1934,2023-05-11,Quality Issue,97436.77
2611,36068,595,2023-10-27,Quality Issue,25774.02
2612,36079,56,2022-07-18,Quality Issue,139792.35
2613,36081,347,2022-08-29,Quality Issue,6384.7
2614,36093,1130,2022-01-08,Quality Issue,51685.41
2615,36109,1994,2022-05-22,Quality Issue,95364.03
2616,36112,219,2024-10-23,Quality Issue,103788.67
2617,36115,488,2022-11-28,Quality Issue,53381.23
2618,36120,500,2024-01-07,Quality Issue,77217.48
2619,36129,652,2025-06-04,Quality Issue,48114.24
2620,36154,779,2023-04-29,Quality Issue,45426.26
2621,36203,73,2023-10-17,Quality Issue,101547.89
2622,36207,216,2022-10-16,Quality Issue,69198.62
2623,36237,243,2023-04-26,Quality Issue,68743.7
2624,36249,407,2024-12-05,Quality Issue,79912.37
2625,36255,1959,2023-10-26,Quality Issue,28825.6
2626,36270,876,2022-09-05,Quality Issue,31498.4
2627,36279,1075,2022-05-20,Quality Issue,10316.66
2628,36287,59,2025-03-26,Quality Issue,44665.75
2629,36289,1031,2022-02-19,Quality Issue,63991.99
2630,36300,1628,2023-12-14,Quality Issue,137889.76
2631,36315,1201,2024-03-24,Quality Issue,84498.58
2632,36326,1148,2023-05-21,Quality Issue,75689.09
2633,36374,159,2022-12-31,Quality Issue,50462.0
2634,36383,1153,2024-12-15,Quality Issue,38095.25
2635,36428,259,2024-09-27,Quality Issue,70909.22
2636,36453,1907,2024-12-23,Quality Issue,74258.94
2637,36455,402,2023-09-16,Quality Issue,53247.58
2638,36466,1632,2026-05-05,Quality Issue,115867.68
2639,36466,1623,2026-05-05,Quality Issue,42820.45
2640,36474,1714,2022-04-05,Quality Issue,44289.28
2641,36477,1472,2023-11-11,Quality Issue,8222.38
2642,36488,839,2022-03-19,Quality Issue,20577.91
2643,36491,1946,2022-01-26,Quality Issue,77456.86
2644,36491,198,2022-01-26,Quality Issue,87735.07
2645,36492,1495,2023-05-19,Quality Issue,20907.1
2646,36518,1722,2025-05-10,Quality Issue,64784.83
2647,36522,554,2022-11-11,Quality Issue,63702.34
2648,36527,72,2024-01-29,Quality Issue,35685.9
2649,36542,330,2025-11-13,Quality Issue,71844.7
2650,36542,1318,2025-11-13,Quality Issue,38977.39
2651,36564,935,2026-05-07,Quality Issue,75240.22
2652,36567,1439,2022-02-24,Quality Issue,10432.42
2653,36574,512,2023-11-07,Quality Issue,23868.89
2654,36599,609,2024-06-02,Quality Issue,45111.49
2655,36623,1992,2025-04-22,Quality Issue,23901.7
2656,36630,1722,2023-03-24,Quality Issue,42071.68
2657,36637,1920,2024-09-26,Quality Issue,6843.87
2658,36642,601,2024-10-11,Quality Issue,91032.1
2659,36654,709,2024-11-08,Quality Issue,62352.48
2660,36678,675,2022-09-16,Quality Issue,38816.67
2661,36691,1524,2026-03-21,Quality Issue,122909.09
2662,36719,1242,2022-02-06,Quality Issue,37500.91
2663,36746,1530,2025-11-23,Quality Issue,47091.36
2664,36749,452,2022-10-20,Quality Issue,56434.94
2665,36751,1010,2024-01-03,Quality Issue,43412.14
2666,36755,1017,2024-01-25,Quality Issue,38312.38
2667,36758,1803,2025-10-27,Quality Issue,9736.99
2668,36758,1877,2025-10-27,Quality Issue,89743.7
2669,36818,1581,2022-03-27,Quality Issue,58868.4
2670,36818,606,2022-03-27,Quality Issue,89760.0
2671,36829,675,2024-03-24,Quality Issue,36007.19
2672,36857,814,2022-12-04,Quality Issue,9700.65
2673,36858,39,2026-02-25,Quality Issue,54621.57
2674,36861,579,2024-11-08,Quality Issue,17894.26
2675,36867,1777,2025-04-02,Quality Issue,118606.54
2676,36880,356,2025-01-07,Quality Issue,50128.72
2677,36889,1007,2024-05-25,Quality Issue,77577.41
2678,36890,1739,2025-05-03,Quality Issue,7384.22
2679,36893,1512,2025-10-26,Quality Issue,24625.13
2680,36898,402,2024-09-30,Quality Issue,18460.56
2681,36900,1928,2022-04-25,Quality Issue,45420.84
2682,36905,284,2023-06-11,Quality Issue,39098.69
2683,36909,1593,2024-04-18,Quality Issue,20416.5
2684,36941,470,2024-04-09,Quality Issue,4688.4
2685,36942,1786,2026-04-25,Quality Issue,111369.96
2686,36945,1435,2024-01-03,Quality Issue,24583.02
2687,36954,1517,2023-04-12,Quality Issue,29211.88
2688,36957,1305,2025-10-13,Quality Issue,30814.1
2689,36977,1357,2025-09-25,Quality Issue,20016.94
2690,36993,1211,2024-04-18,Quality Issue,53367.82
2691,36998,1471,2025-11-28,Quality Issue,9473.21
2692,37005,1230,2025-05-14,Quality Issue,4340.45
2693,37042,1749,2026-02-12,Quality Issue,23321.11
2694,37076,381,2023-10-19,Quality Issue,1965.51
2695,37078,1703,2024-05-06,Quality Issue,45392.4
2696,37085,1145,2025-03-04,Quality Issue,6235.87
2697,37097,1364,2024-11-02,Quality Issue,12214.73
2698,37107,1630,2026-03-22,Quality Issue,7331.06
2699,37107,1720,2026-03-22,Quality Issue,30444.25
2700,37168,1497,2022-08-13,Quality Issue,68115.91
2701,37200,267,2024-01-27,Quality Issue,22680.06
2702,37202,247,2023-06-26,Quality Issue,44336.14
2703,37214,29,2025-06-18,Quality Issue,71065.18
2704,37223,1247,2022-02-07,Quality Issue,73891.62
2705,37242,1773,2024-08-22,Quality Issue,109753.37
2706,37278,1620,2024-10-01,Quality Issue,74597.64
2707,37326,367,2023-02-24,Quality Issue,10469.42
2708,37343,153,2024-07-30,Quality Issue,27045.73
2709,37344,1871,2025-05-14,Quality Issue,32029.54
2710,37368,947,2026-01-01,Quality Issue,75360.12
2711,37382,847,2025-06-09,Quality Issue,35252.5
2712,37402,71,2025-11-06,Quality Issue,25804.16
2713,37406,1965,2025-06-11,Quality Issue,19187.52
2714,37426,1579,2025-07-29,Quality Issue,74784.51
2715,37432,1040,2023-08-07,Quality Issue,18976.62
2716,37434,57,2023-05-13,Quality Issue,24099.6
2717,37471,34,2022-10-26,Quality Issue,18713.39
2718,37478,880,2023-04-27,Quality Issue,26200.55
2719,37494,1941,2025-08-30,Quality Issue,20402.98
2720,37510,1496,2025-05-11,Quality Issue,16603.46
2721,37514,443,2022-07-17,Quality Issue,3793.23
2722,37528,1624,2024-02-16,Quality Issue,136922.62
2723,37534,412,2024-03-31,Quality Issue,123553.82
2724,37555,1772,2025-02-17,Quality Issue,52689.79
2725,37564,1888,2022-01-12,Quality Issue,22317.11
2726,37565,637,2022-12-09,Quality Issue,24353.06
2727,37574,542,2025-09-14,Quality Issue,62909.57
2728,37577,1504,2023-10-05,Quality Issue,8437.51
2729,37581,1657,2023-06-29,Quality Issue,125137.15
2730,37597,66,2024-10-05,Quality Issue,17323.66
2731,37610,124,2022-06-02,Quality Issue,11831.34
2732,37629,1030,2023-04-27,Quality Issue,15864.13
2733,37649,665,2024-01-10,Quality Issue,37871.1
2734,37657,1309,2023-10-20,Quality Issue,23963.76
2735,37661,652,2025-11-09,Quality Issue,51244.2
2736,37669,281,2023-07-09,Quality Issue,12991.62
2737,37677,747,2022-03-18,Quality Issue,31675.78
2738,37680,1621,2023-11-26,Quality Issue,126798.14
2739,37699,1048,2023-07-01,Quality Issue,69333.15
2740,37702,602,2025-07-18,Quality Issue,81984.91
2741,37724,799,2026-02-19,Quality Issue,18209.28
2742,37748,1267,2024-12-31,Quality Issue,114751.71
2743,37785,409,2022-03-24,Quality Issue,6039.14
2744,37803,640,2023-06-27,Quality Issue,114191.95
2745,37812,478,2024-12-08,Quality Issue,55130.45
2746,37873,1707,2026-04-10,Quality Issue,1461.17
2747,37888,68,2023-08-29,Quality Issue,26165.69
2748,37903,1859,2025-04-22,Quality Issue,87673.25
2749,37920,830,2025-05-31,Quality Issue,52367.36
2750,37931,505,2025-12-31,Quality Issue,117189.86
2751,37935,1021,2024-03-31,Quality Issue,31155.36
2752,37935,1885,2024-03-31,Quality Issue,78380.27
2753,37945,529,2022-12-25,Quality Issue,76453.57
2754,37963,1060,2022-08-23,Quality Issue,89557.95
2755,37964,250,2024-05-21,Quality Issue,92029.92
2756,37966,1528,2023-09-20,Quality Issue,63991.25
2757,37986,22,2022-09-01,Quality Issue,32497.06
2758,37990,1709,2022-09-27,Quality Issue,55459.61
2759,37992,259,2024-12-23,Quality Issue,8945.42
2760,38005,1693,2022-10-03,Quality Issue,51513.82
2761,38007,957,2026-01-20,Quality Issue,85416.53
2762,38055,49,2025-05-30,Quality Issue,43876.74
2763,38062,143,2023-08-14,Quality Issue,38887.65
2764,38073,799,2023-06-24,Quality Issue,64668.82
2765,38093,90,2023-12-30,Quality Issue,105371.81
2766,38108,313,2022-11-17,Quality Issue,105270.43
2767,38141,113,2026-01-19,Quality Issue,7376.43
2768,38162,1092,2024-03-27,Quality Issue,79242.46
2769,38169,1909,2025-12-06,Quality Issue,132991.3
2770,38197,414,2025-12-12,Quality Issue,11399.54
2771,38220,1073,2024-04-15,Quality Issue,27873.07
2772,38229,1834,2024-05-30,Quality Issue,21119.56
2773,38257,1061,2024-03-10,Quality Issue,3593.7
2774,38270,1778,2023-12-12,Quality Issue,15816.18
2775,38294,1753,2023-01-12,Quality Issue,65163.2
2776,38300,1198,2025-07-06,Quality Issue,8350.22
2777,38313,264,2024-04-12,Quality Issue,37371.9
2778,38317,1,2025-05-15,Quality Issue,50400.22
2779,38317,1017,2025-05-15,Quality Issue,29350.02
2780,38336,1758,2024-03-12,Quality Issue,79102.38
2781,38351,1023,2024-02-27,Quality Issue,116193.6
2782,38378,102,2022-08-30,Quality Issue,51418.74
2783,38378,955,2022-08-30,Quality Issue,66793.5
2784,38400,75,2026-05-18,Quality Issue,100182.29
2785,38401,1862,2022-03-20,Quality Issue,65823.65
2786,38419,1880,2022-01-13,Quality Issue,88297.25
2787,38424,773,2022-07-24,Quality Issue,64903.46
2788,38483,815,2022-05-05,Quality Issue,59505.86
2789,38488,1325,2025-11-03,Quality Issue,13641.22
2790,38490,1725,2023-05-04,Quality Issue,104126.4
2791,38523,639,2022-08-21,Quality Issue,37400.76
2792,38531,1524,2024-06-27,Quality Issue,126147.14
2793,38545,1157,2025-05-03,Quality Issue,17962.93
2794,38572,1986,2026-01-21,Quality Issue,38928.2
2795,38604,1744,2023-11-11,Quality Issue,144058.91
2796,38621,1611,2023-12-10,Quality Issue,141407.94
2797,38622,1911,2023-10-28,Quality Issue,5374.98
2798,38636,1638,2024-10-29,Quality Issue,21680.77
2799,38652,396,2025-09-02,Quality Issue,81722.74
2800,38673,906,2022-07-09,Quality Issue,151901.79
2801,38677,397,2023-11-01,Quality Issue,112621.97
2802,38677,1177,2023-11-01,Quality Issue,74146.03
2803,38709,1852,2024-09-24,Quality Issue,100025.6
2804,38725,1823,2022-10-01,Quality Issue,60106.72
2805,38749,862,2026-01-22,Quality Issue,21330.51
2806,38774,541,2023-12-11,Quality Issue,30074.16
2807,38785,1085,2026-01-09,Quality Issue,78943.97
2808,38797,84,2024-07-21,Quality Issue,30624.87
2809,38818,1527,2022-04-27,Quality Issue,71022.53
2810,38896,841,2022-01-05,Quality Issue,1415.99
2811,38897,1498,2024-10-10,Quality Issue,4904.61
2812,38898,1493,2022-04-03,Quality Issue,3539.36
2813,38939,882,2023-08-20,Quality Issue,29815.62
2814,38941,595,2022-08-02,Quality Issue,61948.39
2815,38961,1666,2023-03-28,Quality Issue,86575.68
2816,38990,199,2024-04-01,Quality Issue,100551.98
2817,38995,1656,2024-06-12,Quality Issue,37390.54
2818,38999,115,2024-02-21,Quality Issue,5574.18
2819,39019,1655,2024-09-10,Quality Issue,19345.97
2820,39022,214,2024-05-07,Quality Issue,48129.06
2821,39035,265,2025-01-28,Quality Issue,18055.63
2822,39040,1940,2024-12-02,Quality Issue,33506.52
2823,39044,1782,2022-06-10,Quality Issue,66081.0
2824,39046,809,2025-08-06,Quality Issue,48858.26
2825,39066,1078,2023-06-02,Quality Issue,658.42
2826,39072,1782,2023-09-25,Quality Issue,33165.98
2827,39090,61,2023-08-22,Quality Issue,12280.1
2828,39093,898,2022-02-14,Quality Issue,40913.98
2829,39095,1760,2022-07-19,Quality Issue,136533.47
2830,39100,1920,2024-07-06,Quality Issue,17642.9
2831,39100,1719,2024-07-06,Quality Issue,126053.18
2832,39116,598,2022-08-03,Quality Issue,37607.02
2833,39117,783,2022-11-20,Quality Issue,25870.82
2834,39119,1128,2022-02-19,Quality Issue,54834.53
2835,39124,250,2026-02-24,Quality Issue,47332.67
2836,39126,217,2025-01-09,Quality Issue,18271.85
2837,39127,1104,2026-04-19,Quality Issue,2162.02
2838,39166,627,2023-11-02,Quality Issue,70991.47
2839,39189,161,2025-10-04,Quality Issue,71355.94
2840,39193,1273,2025-04-06,Quality Issue,43103.9
2841,39203,1382,2022-05-05,Quality Issue,22232.3
2842,39211,556,2023-08-17,Quality Issue,18584.58
2843,39211,1775,2023-08-17,Quality Issue,18425.64
2844,39242,1193,2024-03-21,Quality Issue,106678.13
2845,39249,1965,2025-03-06,Quality Issue,79183.5
2846,39272,1934,2024-08-05,Quality Issue,25924.42
2847,39277,914,2024-07-14,Quality Issue,58495.49
2848,39297,512,2023-11-21,Quality Issue,77709.79
2849,39334,1830,2024-06-20,Quality Issue,136894.98
2850,39341,738,2025-03-12,Quality Issue,6978.9
2851,39343,697,2024-10-27,Quality Issue,72190.56
2852,39357,1679,2022-01-25,Quality Issue,4701.42
2853,39360,1599,2026-03-25,Quality Issue,77697.74
2854,39362,86,2024-05-20,Quality Issue,97753.15
2855,39379,200,2023-10-28,Quality Issue,29816.09
2856,39395,1859,2022-04-24,Quality Issue,38246.18
2857,39395,923,2022-04-24,Quality Issue,8755.62
2858,39418,479,2025-06-23,Quality Issue,72650.98
2859,39420,1100,2026-02-16,Quality Issue,8759.9
2860,39454,1460,2026-01-19,Quality Issue,66893.09
2861,39465,1689,2023-11-22,Quality Issue,76488.53
2862,39499,1672,2024-05-28,Quality Issue,24305.35
2863,39499,1697,2024-05-28,Quality Issue,36876.63
2864,39508,1533,2025-10-24,Quality Issue,158834.98
2865,39519,1075,2025-03-28,Quality Issue,157042.72
2866,39528,1361,2023-10-09,Quality Issue,35462.69
2867,39554,1411,2025-01-29,Quality Issue,85760.4
2868,39573,1888,2022-11-02,Quality Issue,33776.45
2869,39591,171,2025-01-07,Quality Issue,27471.25
2870,39596,323,2024-05-23,Quality Issue,38393.88
2871,39603,517,2025-06-08,Quality Issue,4542.16
2872,39613,650,2024-06-23,Quality Issue,70210.97
2873,39616,1132,2024-02-07,Quality Issue,39072.22
2874,39642,1153,2024-06-26,Quality Issue,9539.08
2875,39646,787,2023-03-30,Quality Issue,11580.12
2876,39657,495,2025-09-18,Quality Issue,66401.64
2877,39716,201,2025-09-23,Quality Issue,69758.72
2878,39734,1754,2024-11-12,Quality Issue,6281.31
2879,39743,1514,2024-03-06,Quality Issue,14766.97
2880,39745,456,2024-11-23,Quality Issue,21764.62
2881,39772,497,2023-06-19,Quality Issue,5010.13
2882,39779,1694,2024-06-03,Quality Issue,35706.82
2883,39800,1743,2024-11-23,Quality Issue,1533.22
2884,39806,155,2023-08-11,Quality Issue,36852.5
2885,39817,157,2023-10-31,Quality Issue,55009.42
2886,39818,1394,2022-11-03,Quality Issue,26497.21
2887,39820,1680,2023-11-10,Quality Issue,27351.66
2888,39820,910,2023-11-10,Quality Issue,17023.76
2889,39837,962,2023-04-18,Quality Issue,5763.3
2890,39845,1605,2024-12-28,Quality Issue,111534.96
2891,39870,948,2025-04-30,Quality Issue,16829.9
2892,39877,1464,2022-12-12,Quality Issue,60056.48
2893,39884,1598,2026-04-06,Quality Issue,13055.87
2894,39887,84,2023-05-03,Quality Issue,40631.4
2895,39888,1671,2024-01-16,Quality Issue,46682.38
2896,39924,1157,2022-03-17,Quality Issue,84886.69
2897,39945,337,2025-12-07,Quality Issue,24950.53
2898,39959,103,2023-03-13,Quality Issue,32883.87
2899,40010,1511,2023-03-04,Quality Issue,54204.43
2900,40056,496,2023-07-12,Quality Issue,88866.88
2901,40076,2,2023-06-21,Quality Issue,18262.12
2902,40092,901,2025-03-16,Quality Issue,127340.96
2903,40105,669,2024-10-14,Quality Issue,69513.25
2904,40109,1228,2022-06-09,Quality Issue,45831.87
2905,40111,305,2022-10-10,Quality Issue,21117.1
2906,40130,50,2024-07-18,Quality Issue,16613.04
2907,40133,1638,2024-10-07,Quality Issue,112868.76
2908,40136,1739,2024-02-23,Quality Issue,14882.75
2909,40140,1367,2026-04-24,Quality Issue,10498.63
2910,40159,1355,2022-05-05,Quality Issue,16675.31
2911,40187,346,2022-03-28,Quality Issue,79641.54
2912,40191,113,2022-10-22,Quality Issue,30066.6
2913,40204,1611,2025-11-10,Quality Issue,98776.86
2914,40206,706,2022-05-25,Quality Issue,96350.52
2915,40239,796,2022-05-05,Quality Issue,71785.79
2916,40295,843,2025-11-26,Quality Issue,45305.31
2917,40303,1798,2023-12-23,Quality Issue,69422.35
2918,40304,300,2024-02-24,Quality Issue,71257.87
2919,40322,184,2024-03-16,Quality Issue,73576.96
2920,40347,1316,2024-08-30,Quality Issue,94175.06
2921,40356,1177,2023-09-29,Quality Issue,64006.45
2922,40393,274,2022-12-07,Quality Issue,7464.55
2923,40399,1817,2024-04-12,Quality Issue,97297.1
2924,40405,235,2024-08-26,Quality Issue,36821.3
2925,40426,1783,2025-09-27,Quality Issue,68713.42
2926,40437,1096,2025-01-04,Quality Issue,154660.35
2927,40458,613,2025-01-13,Quality Issue,2421.3
2928,40468,1161,2024-01-11,Quality Issue,10120.06
2929,40508,1970,2025-08-27,Quality Issue,76060.61
2930,40511,706,2022-10-14,Quality Issue,104293.38
2931,40545,1730,2024-08-12,Quality Issue,17488.41
2932,40549,1422,2023-03-28,Quality Issue,39163.21
2933,40556,270,2023-04-12,Quality Issue,86849.95
2934,40575,1471,2025-09-29,Quality Issue,111674.52
2935,40586,617,2025-05-21,Quality Issue,113050.97
2936,40604,702,2024-06-27,Quality Issue,51707.88
2937,40627,1922,2023-08-22,Quality Issue,1395.29
2938,40627,1126,2023-08-22,Quality Issue,14922.16
2939,40654,999,2025-03-12,Quality Issue,50087.02
2940,40663,383,2024-04-22,Quality Issue,32992.98
2941,40665,1693,2026-03-25,Quality Issue,3265.24
2942,40667,751,2024-03-18,Quality Issue,109297.47
2943,40670,588,2024-06-24,Quality Issue,112089.06
2944,40699,1470,2025-01-19,Quality Issue,1933.74
2945,40801,159,2026-03-14,Quality Issue,36617.12
2946,40816,444,2024-10-11,Quality Issue,28239.99
2947,40834,1016,2024-09-14,Quality Issue,12528.31
2948,40840,949,2025-07-05,Quality Issue,15803.04
2949,40841,1420,2024-11-15,Quality Issue,89250.89
2950,40853,1365,2024-03-26,Quality Issue,82294.34
2951,40866,1638,2022-04-16,Quality Issue,22663.71
2952,40870,1446,2022-06-30,Quality Issue,4253.52
2953,40892,1639,2023-01-20,Quality Issue,3988.22
2954,40895,1343,2024-12-17,Quality Issue,34384.32
2955,40941,894,2022-07-02,Quality Issue,100615.85
2956,40968,1119,2026-03-10,Quality Issue,56489.79
2957,40982,927,2022-11-14,Quality Issue,81770.3
2958,40989,1511,2024-06-24,Quality Issue,9395.9
2959,40990,1618,2023-08-17,Quality Issue,109960.74
2960,40992,798,2025-04-23,Quality Issue,35290.11
2961,41006,768,2026-02-27,Quality Issue,12646.85
2962,41033,296,2022-07-14,Quality Issue,44706.93
2963,41042,1172,2026-04-23,Quality Issue,33721.35
2964,41047,1437,2025-06-03,Quality Issue,65220.7
2965,41048,656,2023-08-18,Quality Issue,78853.8
2966,41057,1514,2026-02-05,Quality Issue,62717.97
2967,41062,1359,2022-11-16,Quality Issue,20066.3
2968,41070,1777,2023-02-15,Quality Issue,149252.74
2969,41072,1662,2024-07-04,Quality Issue,8986.09
2970,41074,1424,2025-08-17,Quality Issue,5304.28
2971,41093,577,2025-12-21,Quality Issue,13125.61
2972,41097,813,2025-07-06,Quality Issue,36305.13
2973,41120,1592,2022-07-23,Quality Issue,51555.36
2974,41145,283,2023-04-05,Quality Issue,121285.22
2975,41149,1458,2022-09-25,Quality Issue,57447.26
2976,41180,544,2025-09-29,Quality Issue,165.95
2977,41208,992,2025-10-16,Quality Issue,19816.14
2978,41224,373,2022-06-27,Quality Issue,22114.35
2979,41230,1855,2022-07-15,Quality Issue,13101.07
2980,41230,1380,2022-07-15,Quality Issue,25366.1
2981,41243,1275,2022-12-24,Quality Issue,446.23
2982,41247,1898,2026-02-25,Quality Issue,281.11
2983,41252,1432,2023-01-30,Quality Issue,42337.73
2984,41289,1697,2023-01-11,Quality Issue,29147.34
2985,41293,874,2022-04-06,Quality Issue,367.57
2986,41305,1249,2022-10-24,Quality Issue,77694.14
2987,41327,1311,2024-01-21,Quality Issue,4000.34
2988,41344,196,2023-12-10,Quality Issue,32694.12
2989,41354,1593,2022-02-23,Quality Issue,62885.46
2990,41360,227,2025-01-10,Quality Issue,49523.07
2991,41375,672,2025-11-22,Quality Issue,56139.05
2992,41396,913,2024-05-16,Quality Issue,15838.39
2993,41420,71,2023-06-07,Quality Issue,10627.99
2994,41449,785,2025-01-22,Quality Issue,99188.78
2995,41458,455,2025-01-01,Quality Issue,92643.62
2996,41466,1131,2025-07-28,Quality Issue,64323.46
2997,41466,807,2025-07-28,Quality Issue,70431.65
2998,41468,1411,2022-05-31,Quality Issue,32064.22
2999,41469,1921,2023-06-24,Quality Issue,27727.79
3000,41493,586,2022-12-06,Quality Issue,17394.53
3001,41523,407,2024-09-20,Quality Issue,41586.3
3002,41524,817,2023-05-30,Quality Issue,6356.77
3003,41544,1067,2025-09-07,Quality Issue,17933.02
3004,41566,1552,2022-10-22,Quality Issue,56967.66
3005,41682,1680,2022-12-14,Quality Issue,100008.51
3006,41700,1742,2022-02-18,Quality Issue,116827.44
3007,41702,1502,2024-11-21,Quality Issue,12546.53
3008,41712,903,2022-05-08,Quality Issue,43552.18
3009,41721,1724,2024-08-23,Quality Issue,116044.7
3010,41735,1995,2022-04-03,Quality Issue,25662.15
3011,41751,1968,2022-12-23,Quality Issue,22679.69
3012,41761,1534,2022-07-12,Quality Issue,68560.39
3013,41766,1202,2025-08-01,Quality Issue,7171.58
3014,41781,1791,2023-11-28,Quality Issue,51264.93
3015,41784,498,2025-09-09,Quality Issue,12940.34
3016,41795,518,2022-10-31,Quality Issue,109697.5
3017,41808,416,2025-07-23,Quality Issue,74526.8
3018,41809,1888,2025-03-24,Quality Issue,29525.62
3019,41817,1877,2024-11-24,Quality Issue,18084.02
3020,41832,1417,2024-09-26,Quality Issue,65425.27
3021,41832,1985,2024-09-26,Quality Issue,21092.96
3022,41837,1712,2022-10-23,Quality Issue,56592.4
3023,41841,668,2025-08-16,Quality Issue,24749.21
3024,41844,86,2022-01-04,Quality Issue,60741.77
3025,41853,1937,2023-01-05,Quality Issue,92868.93
3026,41869,708,2025-10-22,Quality Issue,91990.37
3027,41877,1451,2023-07-10,Quality Issue,72932.76
3028,41881,1599,2025-01-03,Quality Issue,32001.68
3029,41904,1711,2022-03-14,Quality Issue,76780.75
3030,41929,140,2025-04-15,Quality Issue,35425.96
3031,41936,959,2025-11-25,Quality Issue,26160.9
3032,41942,1633,2024-10-08,Quality Issue,39077.88
3033,41951,1622,2024-12-21,Quality Issue,10514.66
3034,41958,1143,2025-02-01,Quality Issue,28078.93
3035,41984,959,2023-03-24,Quality Issue,33275.68
3036,41996,1125,2022-06-27,Quality Issue,31386.5
3037,42013,10,2023-10-25,Quality Issue,8623.25
3038,42044,820,2024-05-18,Quality Issue,35833.71
3039,42073,549,2024-12-13,Quality Issue,64495.3
3040,42090,1005,2022-01-30,Quality Issue,29999.49
3041,42094,1727,2025-11-15,Quality Issue,12333.6
3042,42106,251,2026-03-13,Quality Issue,37633.6
3043,42111,887,2024-04-20,Quality Issue,18095.26
3044,42132,429,2026-04-24,Quality Issue,78684.26
3045,42174,1210,2022-04-15,Quality Issue,59728.37
3046,42178,159,2024-09-12,Quality Issue,31261.78
3047,42186,615,2024-09-29,Quality Issue,114822.12
3048,42227,767,2024-07-16,Quality Issue,44232.77
3049,42232,1136,2022-11-30,Quality Issue,60589.5
3050,42265,1728,2024-07-07,Quality Issue,28732.73
3051,42271,364,2023-11-24,Quality Issue,77804.51
3052,42283,1422,2022-08-09,Quality Issue,30673.15
3053,42311,1662,2025-08-21,Quality Issue,17972.49
3054,42337,1754,2024-10-08,Quality Issue,27925.62
3055,42347,5,2022-08-27,Quality Issue,74922.56
3056,42415,613,2026-04-14,Quality Issue,3197.35
3057,42417,296,2024-08-05,Quality Issue,122279.46
3058,42431,1356,2023-12-01,Quality Issue,43718.88
3059,42440,1379,2022-08-13,Quality Issue,41652.14
3060,42442,851,2022-10-18,Quality Issue,55687.63
3061,42448,1070,2025-07-31,Quality Issue,103021.87
3062,42477,732,2023-02-06,Quality Issue,29960.19
3063,42488,417,2022-02-18,Quality Issue,12849.82
3064,42489,947,2023-03-19,Quality Issue,17993.89
3065,42500,1391,2025-12-23,Quality Issue,104108.67
3066,42503,933,2023-01-30,Quality Issue,81193.66
3067,42512,1617,2023-12-08,Quality Issue,106766.71
3068,42517,1598,2023-08-04,Quality Issue,154783.39
3069,42521,989,2025-06-28,Quality Issue,32039.29
3070,42550,729,2025-11-27,Quality Issue,26600.47
3071,42551,33,2024-03-14,Quality Issue,39459.26
3072,42561,1464,2023-12-10,Quality Issue,14156.13
3073,42584,669,2025-07-02,Quality Issue,101847.58
3074,42604,1764,2023-01-09,Quality Issue,31386.82
3075,42604,667,2023-01-09,Quality Issue,6166.64
3076,42634,215,2025-08-11,Quality Issue,95990.75
3077,42641,1388,2025-05-19,Quality Issue,64951.06
3078,42647,484,2024-04-07,Quality Issue,26055.38
3079,42647,1691,2024-04-07,Quality Issue,31359.87
3080,42649,1483,2025-08-13,Quality Issue,32595.36
3081,42655,1576,2024-06-10,Quality Issue,34197.54
3082,42692,1808,2024-02-19,Quality Issue,76090.7
3083,42699,891,2024-11-25,Quality Issue,73515.02
3084,42731,896,2025-02-06,Quality Issue,27180.0
