inventory_id,product_id,warehouse_id,quantity_available,reorder_level,last_updated
2601,1774,9,283,50,2026-06-12 19:56:22.094938
2602,866,7,298,14,2026-06-12 19:56:22.094941
2603,1065,20,476,25,2026-06-12 19:56:22.094943
2604,564,6,208,40,2026-06-12 19:56:22.094946
2605,1180,15,486,27,2026-06-12 19:56:22.094949
2606,1206,15,49,48,2026-06-12 19:56:22.094952
2607,403,2,500,30,2026-06-12 19:56:22.094955
2608,787,16,74,40,2026-06-12 19:56:22.094958
2609,182,7,187,48,2026-06-12 19:56:22.094961
2610,957,20,467,14,2026-06-12 19:56:22.094964
2611,235,7,381,22,2026-06-12 19:56:22.094967
2612,93,14,381,13,2026-06-12 19:56:22.094970
2613,782,5,120,28,2026-06-12 19:56:22.094973
2614,1021,3,357,14,2026-06-12 19:56:22.094976
2615,1503,12,99,44,2026-06-12 19:56:22.094979
2616,1289,18,265,49,2026-06-12 19:56:22.094982
2617,283,12,135,22,2026-06-12 19:56:22.094985
2618,1661,7,263,19,2026-06-12 19:56:22.094988
2619,330,10,263,45,2026-06-12 19:56:22.094992
2620,203,2,304,15,2026-06-12 19:56:22.094994
2621,1980,2,3,49,2026-06-12 19:56:22.094997
2622,1554,9,437,11,2026-06-12 19:56:22.095001
2623,1720,20,72,37,2026-06-12 19:56:22.095004
2624,88,16,377,36,2026-06-12 19:56:22.095007
2625,986,19,390,23,2026-06-12 19:56:22.095010
2626,112,8,482,11,2026-06-12 19:56:22.095013
2627,703,15,37,11,2026-06-12 19:56:22.095016
2628,759,1,195,11,2026-06-12 19:56:22.095019
2629,782,4,215,23,2026-06-12 19:56:22.095022
2630,878,17,135,31,2026-06-12 19:56:22.095024
2631,1517,4,256,24,2026-06-12 19:56:22.095027
2632,1596,5,419,19,2026-06-12 19:56:22.095030
2633,1606,1,208,17,2026-06-12 19:56:22.095033
2634,1753,12,188,13,2026-06-12 19:56:22.095036
2635,1393,9,383,37,2026-06-12 19:56:22.095039
2636,960,6,113,19,2026-06-12 19:56:22.095042
2637,1807,9,297,33,2026-06-12 19:56:22.095045
2638,1730,17,269,21,2026-06-12 19:56:22.095048
2639,1435,14,146,12,2026-06-12 19:56:22.095052
2640,1419,7,20,21,2026-06-12 19:56:22.095055
2641,1256,17,408,42,2026-06-12 19:56:22.095058
2642,72,14,416,30,2026-06-12 19:56:22.095061
2643,626,15,334,25,2026-06-12 19:56:22.095064
2644,1841,16,372,43,2026-06-12 19:56:22.095067
2645,1702,8,372,19,2026-06-12 19:56:22.095070
2646,478,13,155,21,2026-06-12 19:56:22.095073
2647,1649,9,381,21,2026-06-12 19:56:22.095076
2648,527,4,363,12,2026-06-12 19:56:22.095079
2649,1945,12,473,49,2026-06-12 19:56:22.095082
2650,1994,6,161,18,2026-06-12 19:56:22.095085
2651,481,13,428,26,2026-06-12 19:56:22.095087
2652,63,8,179,11,2026-06-12 19:56:22.095090
2653,955,13,23,20,2026-06-12 19:56:22.095093
2654,1254,4,75,23,2026-06-12 19:56:22.095096
2655,1224,8,285,22,2026-06-12 19:56:22.095099
2656,224,5,28,17,2026-06-12 19:56:22.095102
2657,1605,14,476,12,2026-06-12 19:56:22.095105
2658,1186,18,457,27,2026-06-12 19:56:22.095109
2659,481,19,37,28,2026-06-12 19:56:22.095111
2660,135,7,121,25,2026-06-12 19:56:22.095114
2661,1260,1,148,41,2026-06-12 19:56:22.095117
2662,1046,19,100,15,2026-06-12 19:56:22.095120
2663,224,9,382,33,2026-06-12 19:56:22.095123
2664,338,6,237,27,2026-06-12 19:56:22.095126
2665,878,12,462,45,2026-06-12 19:56:22.095129
2666,1185,2,49,48,2026-06-12 19:56:22.095133
2667,1282,9,77,36,2026-06-12 19:56:22.095135
2668,1885,6,21,18,2026-06-12 19:56:22.095138
2669,296,7,347,38,2026-06-12 19:56:22.095141
2670,1599,1,432,36,2026-06-12 19:56:22.095144
2671,1574,14,227,23,2026-06-12 19:56:22.095147
2672,1286,2,80,37,2026-06-12 19:56:22.095150
2673,1261,16,456,10,2026-06-12 19:56:22.095154
2674,60,10,452,12,2026-06-12 19:56:22.095157
2675,35,14,176,49,2026-06-12 19:56:22.095160
2676,1039,17,100,42,2026-06-12 19:56:22.095163
2677,1415,9,479,29,2026-06-12 19:56:22.095166
2678,542,7,48,23,2026-06-12 19:56:22.095169
2679,740,8,378,50,2026-06-12 19:56:22.095172
2680,1744,3,396,32,2026-06-12 19:56:22.095175
2681,1109,7,23,23,2026-06-12 19:56:22.095178
2682,1694,13,148,50,2026-06-12 19:56:22.095182
2683,310,20,60,18,2026-06-12 19:56:22.095185
2684,1943,13,335,15,2026-06-12 19:56:22.095188
2685,991,7,223,13,2026-06-12 19:56:22.095191
2686,1222,13,296,45,2026-06-12 19:56:22.095194
2687,1969,5,233,28,2026-06-12 19:56:22.095196
2688,1850,1,451,22,2026-06-12 19:56:22.095200
2689,765,18,494,28,2026-06-12 19:56:22.095203
2690,1473,18,305,19,2026-06-12 19:56:22.095206
2691,369,3,73,12,2026-06-12 19:56:22.095209
2692,382,18,273,25,2026-06-12 19:56:22.095212
2693,1117,4,446,34,2026-06-12 19:56:22.095215
2694,1528,3,321,46,2026-06-12 19:56:22.095218
2695,1358,8,471,36,2026-06-12 19:56:22.095221
2696,847,13,305,14,2026-06-12 19:56:22.095224
2697,1017,19,388,36,2026-06-12 19:56:22.095227
2698,878,5,355,31,2026-06-12 19:56:22.095230
2699,1819,8,123,47,2026-06-12 19:56:22.095232
2700,1569,15,28,20,2026-06-12 19:56:22.095235
2701,947,10,284,33,2026-06-12 19:56:22.095238
2702,892,19,443,34,2026-06-12 19:56:22.095241
2703,1254,16,134,49,2026-06-12 19:56:22.095244
2704,1535,18,492,21,2026-06-12 19:56:22.095247
2705,1575,2,486,17,2026-06-12 19:56:22.095250
2706,517,14,69,16,2026-06-12 19:56:22.095253
2707,1185,8,58,15,2026-06-12 19:56:22.095256
2708,1935,1,462,21,2026-06-12 19:56:22.095259
2709,1410,4,471,18,2026-06-12 19:56:22.095262
2710,242,18,277,13,2026-06-12 19:56:22.095264
2711,997,4,70,43,2026-06-12 19:56:22.095267
2712,1700,13,357,13,2026-06-12 19:56:22.095270
2713,1483,4,196,31,2026-06-12 19:56:22.095273
2714,1705,12,389,23,2026-06-12 19:56:22.095276
2715,702,9,238,34,2026-06-12 19:56:22.095279
2716,714,1,298,31,2026-06-12 19:56:22.095282
2717,1911,9,280,27,2026-06-12 19:56:22.095285
2718,1208,20,383,49,2026-06-12 19:56:22.095288
2719,887,4,291,17,2026-06-12 19:56:22.095291
2720,858,9,302,23,2026-06-12 19:56:22.095294
2721,997,20,70,34,2026-06-12 19:56:22.095297
2722,583,18,431,35,2026-06-12 19:56:22.095300
2723,743,8,344,11,2026-06-12 19:56:22.095303
2724,444,18,360,30,2026-06-12 19:56:22.095307
2725,165,9,463,23,2026-06-12 19:56:22.095310
2726,753,14,204,33,2026-06-12 19:56:22.095313
2727,569,2,116,27,2026-06-12 19:56:22.095316
2728,641,10,207,42,2026-06-12 19:56:22.095319
2729,1040,6,284,23,2026-06-12 19:56:22.095321
2730,1324,4,321,49,2026-06-12 19:56:22.095325
2731,512,6,142,24,2026-06-12 19:56:22.095328
2732,1454,6,422,39,2026-06-12 19:56:22.095331
2733,951,12,180,44,2026-06-12 19:56:22.095334
2734,1245,16,88,48,2026-06-12 19:56:22.095337
2735,1578,17,38,21,2026-06-12 19:56:22.095340
2736,130,15,192,35,2026-06-12 19:56:22.095343
2737,62,17,161,11,2026-06-12 19:56:22.095346
2738,1653,4,2,27,2026-06-12 19:56:22.095349
2739,204,1,300,34,2026-06-12 19:56:22.095352
2740,1491,6,489,49,2026-06-12 19:56:22.095355
2741,792,6,117,38,2026-06-12 19:56:22.095358
2742,1718,12,371,39,2026-06-12 19:56:22.095361
2743,646,17,365,21,2026-06-12 19:56:22.095364
2744,410,9,297,41,2026-06-12 19:56:22.095367
2745,1375,15,489,43,2026-06-12 19:56:22.095370
2746,81,20,2,21,2026-06-12 19:56:22.095373
2747,968,3,21,42,2026-06-12 19:56:22.095376
2748,206,11,18,23,2026-06-12 19:56:22.095379
2749,1077,13,74,21,2026-06-12 19:56:22.095382
2750,1181,6,441,31,2026-06-12 19:56:22.095385
2751,1143,20,399,44,2026-06-12 19:56:22.095388
2752,1204,3,449,37,2026-06-12 19:56:22.095391
2753,1803,14,238,12,2026-06-12 19:56:22.095394
2754,1542,1,491,15,2026-06-12 19:56:22.095398
2755,1920,11,28,29,2026-06-12 19:56:22.095401
2756,117,14,22,11,2026-06-12 19:56:22.095403
2757,1805,10,58,22,2026-06-12 19:56:22.095406
2758,1105,15,10,17,2026-06-12 19:56:22.095409
2759,1644,19,193,32,2026-06-12 19:56:22.095412
2760,1381,14,133,40,2026-06-12 19:56:22.095415
2761,1405,18,206,32,2026-06-12 19:56:22.095418
2762,662,6,143,42,2026-06-12 19:56:22.095421
2763,563,14,262,37,2026-06-12 19:56:22.095424
2764,1224,7,120,17,2026-06-12 19:56:22.095428
2765,1571,3,294,44,2026-06-12 19:56:22.095431
2766,1798,15,300,36,2026-06-12 19:56:22.095434
2767,1106,17,51,41,2026-06-12 19:56:22.095437
2768,1510,17,190,16,2026-06-12 19:56:22.095440
2769,1852,19,331,25,2026-06-12 19:56:22.095443
2770,230,12,341,40,2026-06-12 19:56:22.095445
2771,615,18,192,46,2026-06-12 19:56:22.095448
2772,1014,6,48,33,2026-06-12 19:56:22.095451
2773,111,18,431,45,2026-06-12 19:56:22.095454
2774,1139,12,349,41,2026-06-12 19:56:22.095457
2775,1118,9,398,50,2026-06-12 19:56:22.095460
2776,426,16,362,44,2026-06-12 19:56:22.095463
2777,552,14,308,11,2026-06-12 19:56:22.095466
2778,75,13,102,10,2026-06-12 19:56:22.095469
2779,1226,17,20,30,2026-06-12 19:56:22.095472
2780,1187,11,326,10,2026-06-12 19:56:22.095475
2781,806,10,287,17,2026-06-12 19:56:22.095478
2782,125,13,50,24,2026-06-12 19:56:22.095481
2783,425,5,228,15,2026-06-12 19:56:22.095484
2784,512,19,240,24,2026-06-12 19:56:22.095487
2785,1387,12,193,46,2026-06-12 19:56:22.095490
2786,1043,10,265,46,2026-06-12 19:56:22.095493
2787,1245,14,8,15,2026-06-12 19:56:22.095496
2788,300,14,340,42,2026-06-12 19:56:22.095499
2789,1879,6,116,43,2026-06-12 19:56:22.095502
2790,1012,16,240,33,2026-06-12 19:56:22.095505
2791,1388,20,285,50,2026-06-12 19:56:22.095508
2792,1132,11,381,11,2026-06-12 19:56:22.095511
2793,1821,20,200,39,2026-06-12 19:56:22.095514
2794,1833,16,86,30,2026-06-12 19:56:22.095517
2795,218,1,110,35,2026-06-12 19:56:22.095520
2796,1418,16,9,10,2026-06-12 19:56:22.095523
2797,826,10,128,27,2026-06-12 19:56:22.095526
2798,1780,20,378,27,2026-06-12 19:56:22.095529
2799,1937,5,237,33,2026-06-12 19:56:22.095532
2800,1773,1,447,34,2026-06-12 19:56:22.095535
2801,1269,14,188,23,2026-06-12 19:56:22.095538
2802,371,6,395,48,2026-06-12 19:56:22.095541
2803,914,10,474,42,2026-06-12 19:56:22.095544
2804,1573,11,224,12,2026-06-12 19:56:22.095547
2805,915,11,63,25,2026-06-12 19:56:22.095550
2806,313,1,305,37,2026-06-12 19:56:22.095553
2807,1356,9,6,46,2026-06-12 19:56:22.095555
2808,1781,1,267,19,2026-06-12 19:56:22.095558
2809,476,9,454,35,2026-06-12 19:56:22.095561
2810,1246,6,295,45,2026-06-12 19:56:22.095565
2811,57,12,49,46,2026-06-12 19:56:22.095568
2812,1314,5,400,14,2026-06-12 19:56:22.095570
2813,759,14,110,14,2026-06-12 19:56:22.095573
2814,1181,7,129,41,2026-06-12 19:56:22.095576
2815,319,19,115,24,2026-06-12 19:56:22.095579
2816,1585,17,349,12,2026-06-12 19:56:22.095582
2817,82,7,387,42,2026-06-12 19:56:22.095585
2818,134,11,403,14,2026-06-12 19:56:22.095588
2819,1997,18,432,23,2026-06-12 19:56:22.095591
2820,1423,2,342,48,2026-06-12 19:56:22.095594
2821,1140,4,109,16,2026-06-12 19:56:22.095597
2822,1378,10,448,31,2026-06-12 19:56:22.095599
2823,35,4,354,49,2026-06-12 19:56:22.095602
2824,1558,15,350,18,2026-06-12 19:56:22.095605
2825,1260,15,154,23,2026-06-12 19:56:22.095608
2826,1271,9,398,24,2026-06-12 19:56:22.095611
2827,1563,11,465,35,2026-06-12 19:56:22.095614
2828,1317,16,256,10,2026-06-12 19:56:22.095617
2829,471,5,370,34,2026-06-12 19:56:22.095620
2830,1378,12,476,38,2026-06-12 19:56:22.095623
2831,205,14,143,38,2026-06-12 19:56:22.095625
2832,1368,13,455,45,2026-06-12 19:56:22.095629
2833,574,17,168,10,2026-06-12 19:56:22.095632
2834,138,9,215,16,2026-06-12 19:56:22.095635
2835,464,18,388,19,2026-06-12 19:56:22.095637
2836,1494,4,249,22,2026-06-12 19:56:22.095640
2837,316,8,362,41,2026-06-12 19:56:22.095643
2838,1790,2,53,24,2026-06-12 19:56:22.095646
2839,1427,8,399,14,2026-06-12 19:56:22.095649
2840,822,3,418,17,2026-06-12 19:56:22.095652
2841,617,9,280,34,2026-06-12 19:56:22.095655
2842,1281,18,125,15,2026-06-12 19:56:22.096092
2843,114,20,306,19,2026-06-12 19:56:22.096103
2844,103,4,447,30,2026-06-12 19:56:22.096106
2845,1598,7,491,27,2026-06-12 19:56:22.096109
2846,1301,18,382,28,2026-06-12 19:56:22.096112
2847,743,11,220,32,2026-06-12 19:56:22.096115
2848,1408,20,163,43,2026-06-12 19:56:22.096118
2849,1198,11,372,24,2026-06-12 19:56:22.096121
2850,1246,15,409,26,2026-06-12 19:56:22.096127
2851,672,1,130,26,2026-06-12 19:56:22.096131
2852,860,11,425,42,2026-06-12 19:56:22.096134
2853,166,7,14,39,2026-06-12 19:56:22.096136
2854,1263,16,220,28,2026-06-12 19:56:22.096139
2855,872,19,18,31,2026-06-12 19:56:22.096142
2856,1498,7,124,39,2026-06-12 19:56:22.096146
2857,500,14,490,30,2026-06-12 19:56:22.096149
2858,397,3,365,25,2026-06-12 19:56:22.096151
2859,1833,3,426,40,2026-06-12 19:56:22.096155
2860,617,11,79,29,2026-06-12 19:56:22.096158
2861,1477,14,32,40,2026-06-12 19:56:22.096160
2862,1995,10,360,18,2026-06-12 19:56:22.096164
2863,55,12,203,35,2026-06-12 19:56:22.096166
2864,1557,17,290,49,2026-06-12 19:56:22.096170
2865,1143,12,355,30,2026-06-12 19:56:22.096173
2866,1020,7,91,41,2026-06-12 19:56:22.096176
2867,774,2,337,10,2026-06-12 19:56:22.096178
2868,1398,7,272,48,2026-06-12 19:56:22.096182
2869,527,13,98,10,2026-06-12 19:56:22.096184
2870,218,8,37,35,2026-06-12 19:56:22.096187
2871,1038,12,96,26,2026-06-12 19:56:22.096190
2872,1694,5,252,21,2026-06-12 19:56:22.096193
2873,1643,20,118,29,2026-06-12 19:56:22.096196
2874,488,17,223,19,2026-06-12 19:56:22.096200
2875,1066,14,375,12,2026-06-12 19:56:22.096203
2876,845,16,358,20,2026-06-12 19:56:22.096205
2877,1864,6,386,37,2026-06-12 19:56:22.096208
2878,489,13,347,22,2026-06-12 19:56:22.096211
2879,150,9,319,29,2026-06-12 19:56:22.096214
2880,990,16,221,32,2026-06-12 19:56:22.096217
2881,1435,12,174,34,2026-06-12 19:56:22.096220
2882,1336,8,102,25,2026-06-12 19:56:22.096223
2883,1601,2,6,21,2026-06-12 19:56:22.096226
2884,862,14,36,14,2026-06-12 19:56:22.096229
2885,302,2,476,46,2026-06-12 19:56:22.096232
2886,428,3,24,25,2026-06-12 19:56:22.096239
2887,1897,13,458,24,2026-06-12 19:56:22.096242
2888,727,5,235,41,2026-06-12 19:56:22.096244
2889,828,3,198,13,2026-06-12 19:56:22.096247
2890,1262,7,85,42,2026-06-12 19:56:22.096250
2891,1650,12,302,13,2026-06-12 19:56:22.096253
2892,1863,16,140,28,2026-06-12 19:56:22.096256
2893,882,20,153,41,2026-06-12 19:56:22.096259
2894,1338,11,462,33,2026-06-12 19:56:22.096262
2895,257,8,486,38,2026-06-12 19:56:22.096266
2896,486,18,122,22,2026-06-12 19:56:22.096269
2897,554,15,312,17,2026-06-12 19:56:22.096272
2898,1832,14,379,27,2026-06-12 19:56:22.096275
2899,1564,8,351,37,2026-06-12 19:56:22.096278
2900,255,12,139,39,2026-06-12 19:56:22.096281
2901,1283,8,453,34,2026-06-12 19:56:22.096284
2902,647,19,366,15,2026-06-12 19:56:22.096287
2903,565,16,240,36,2026-06-12 19:56:22.096290
2904,1657,2,209,37,2026-06-12 19:56:22.096293
2905,1836,3,428,21,2026-06-12 19:56:22.096296
2906,1468,15,242,23,2026-06-12 19:56:22.096299
2907,410,8,280,23,2026-06-12 19:56:22.096302
2908,82,13,113,34,2026-06-12 19:56:22.096305
2909,1102,11,117,47,2026-06-12 19:56:22.096308
2910,213,8,214,20,2026-06-12 19:56:22.096310
2911,1910,9,25,43,2026-06-12 19:56:22.096313
2912,715,3,315,31,2026-06-12 19:56:22.096316
2913,1096,18,210,39,2026-06-12 19:56:22.096319
2914,1210,3,385,42,2026-06-12 19:56:22.096324
2915,1559,17,140,39,2026-06-12 19:56:22.096327
2916,1702,18,407,13,2026-06-12 19:56:22.096330
2917,227,19,66,45,2026-06-12 19:56:22.096333
2918,1620,6,80,30,2026-06-12 19:56:22.096336
2919,565,20,135,42,2026-06-12 19:56:22.096339
2920,795,7,32,13,2026-06-12 19:56:22.096342
2921,1794,3,337,13,2026-06-12 19:56:22.096345
2922,898,12,372,46,2026-06-12 19:56:22.096348
2923,1117,14,70,36,2026-06-12 19:56:22.096351
2924,1058,17,142,44,2026-06-12 19:56:22.096354
2925,1553,17,76,22,2026-06-12 19:56:22.096357
2926,67,16,241,21,2026-06-12 19:56:22.096360
2927,980,14,152,45,2026-06-12 19:56:22.096362
2928,283,2,114,28,2026-06-12 19:56:22.096365
2929,463,11,458,22,2026-06-12 19:56:22.096368
2930,148,14,411,30,2026-06-12 19:56:22.096371
2931,1877,15,450,12,2026-06-12 19:56:22.096374
2932,393,19,431,39,2026-06-12 19:56:22.096377
2933,1928,20,337,38,2026-06-12 19:56:22.096380
2934,1225,6,350,48,2026-06-12 19:56:22.096383
2935,1622,14,485,37,2026-06-12 19:56:22.096386
2936,453,10,410,40,2026-06-12 19:56:22.096389
2937,1278,13,484,11,2026-06-12 19:56:22.096392
2938,1548,18,466,30,2026-06-12 19:56:22.096394
2939,453,7,233,36,2026-06-12 19:56:22.096398
2940,1078,14,226,36,2026-06-12 19:56:22.096400
2941,1096,9,203,40,2026-06-12 19:56:22.096403
2942,1121,8,472,11,2026-06-12 19:56:22.096406
2943,311,18,458,46,2026-06-12 19:56:22.096409
2944,1771,17,341,19,2026-06-12 19:56:22.096412
2945,175,15,250,26,2026-06-12 19:56:22.096414
2946,1614,15,92,30,2026-06-12 19:56:22.096418
2947,1054,6,55,17,2026-06-12 19:56:22.096420
2948,86,19,291,36,2026-06-12 19:56:22.096424
2949,1966,10,11,13,2026-06-12 19:56:22.096427
2950,1872,18,249,22,2026-06-12 19:56:22.096430
2951,1096,1,292,24,2026-06-12 19:56:22.096433
2952,1684,10,354,37,2026-06-12 19:56:22.096436
2953,990,9,213,46,2026-06-12 19:56:22.096439
2954,621,13,113,46,2026-06-12 19:56:22.096442
2955,219,6,283,12,2026-06-12 19:56:22.096445
2956,355,17,425,17,2026-06-12 19:56:22.096447
2957,98,4,191,12,2026-06-12 19:56:22.096451
2958,1831,8,461,30,2026-06-12 19:56:22.096454
2959,575,9,17,28,2026-06-12 19:56:22.096457
2960,1819,9,193,11,2026-06-12 19:56:22.096460
2961,657,1,109,26,2026-06-12 19:56:22.096463
2962,1128,6,423,21,2026-06-12 19:56:22.096466
2963,300,20,323,31,2026-06-12 19:56:22.096469
2964,596,9,247,34,2026-06-12 19:56:22.096473
2965,1062,19,293,31,2026-06-12 19:56:22.096476
2966,1905,12,87,26,2026-06-12 19:56:22.096478
2967,946,9,287,29,2026-06-12 19:56:22.096481
2968,1744,8,17,47,2026-06-12 19:56:22.096484
2969,335,3,304,19,2026-06-12 19:56:22.096487
2970,182,15,344,29,2026-06-12 19:56:22.096490
2971,666,1,18,50,2026-06-12 19:56:22.096493
2972,1089,5,392,48,2026-06-12 19:56:22.096496
2973,531,20,33,20,2026-06-12 19:56:22.096498
2974,1990,8,130,35,2026-06-12 19:56:22.096501
2975,1297,18,495,15,2026-06-12 19:56:22.096504
2976,524,7,223,34,2026-06-12 19:56:22.096507
2977,189,2,223,18,2026-06-12 19:56:22.096510
2978,178,6,239,20,2026-06-12 19:56:22.096514
2979,214,9,397,14,2026-06-12 19:56:22.096516
2980,453,11,70,24,2026-06-12 19:56:22.096519
2981,1006,17,347,35,2026-06-12 19:56:22.096522
2982,418,10,269,45,2026-06-12 19:56:22.096525
2983,434,6,250,29,2026-06-12 19:56:22.096528
2984,1528,4,201,45,2026-06-12 19:56:22.096531
2985,1374,13,381,45,2026-06-12 19:56:22.096534
2986,1378,5,8,13,2026-06-12 19:56:22.096537
2987,1096,5,45,18,2026-06-12 19:56:22.096556
2988,27,17,226,48,2026-06-12 19:56:22.096559
2989,77,18,228,24,2026-06-12 19:56:22.096562
2990,1027,4,498,34,2026-06-12 19:56:22.096564
2991,802,10,156,13,2026-06-12 19:56:22.096567
2992,377,19,108,38,2026-06-12 19:56:22.096570
2993,898,17,252,20,2026-06-12 19:56:22.096573
2994,1436,13,275,36,2026-06-12 19:56:22.096593
2995,536,8,346,12,2026-06-12 19:56:22.096596
2996,24,9,222,42,2026-06-12 19:56:22.096598
2997,723,18,109,22,2026-06-12 19:56:22.096601
2998,283,2,444,20,2026-06-12 19:56:22.096604
2999,1774,10,117,34,2026-06-12 19:56:22.096607
3000,57,10,241,11,2026-06-12 19:56:22.096610
3001,1721,8,223,46,2026-06-12 19:56:22.096613
3002,799,8,318,47,2026-06-12 19:56:22.096616
3003,1606,2,244,30,2026-06-12 19:56:22.096619
3004,171,6,391,29,2026-06-12 19:56:22.096622
3005,1329,12,237,41,2026-06-12 19:56:22.096625
3006,353,15,232,41,2026-06-12 19:56:22.096628
3007,1239,11,222,27,2026-06-12 19:56:22.096631
3008,86,12,167,48,2026-06-12 19:56:22.096634
3009,1337,17,72,31,2026-06-12 19:56:22.096637
3010,94,14,500,48,2026-06-12 19:56:22.096640
3011,895,11,476,13,2026-06-12 19:56:22.096643
3012,949,18,435,11,2026-06-12 19:56:22.096646
3013,1100,7,190,26,2026-06-12 19:56:22.096649
3014,1314,6,161,48,2026-06-12 19:56:22.096652
3015,1933,5,456,50,2026-06-12 19:56:22.096655
3016,1589,16,27,26,2026-06-12 19:56:22.096658
3017,1347,11,143,39,2026-06-12 19:56:22.096661
3018,332,4,138,22,2026-06-12 19:56:22.096664
3019,253,5,371,10,2026-06-12 19:56:22.096666
3020,44,17,66,27,2026-06-12 19:56:22.096669
3021,285,7,136,49,2026-06-12 19:56:22.096672
3022,1011,7,6,31,2026-06-12 19:56:22.096675
3023,1371,13,226,30,2026-06-12 19:56:22.096678
3024,1963,4,152,25,2026-06-12 19:56:22.096681
3025,702,20,334,37,2026-06-12 19:56:22.096684
3026,1068,11,431,27,2026-06-12 19:56:22.096686
3027,489,4,131,48,2026-06-12 19:56:22.096689
3028,778,9,166,14,2026-06-12 19:56:22.096692
3029,2,15,45,27,2026-06-12 19:56:22.096695
3030,1833,10,389,44,2026-06-12 19:56:22.096698
3031,1841,5,147,26,2026-06-12 19:56:22.096701
3032,1632,12,48,32,2026-06-12 19:56:22.096704
3033,1292,2,468,44,2026-06-12 19:56:22.096707
3034,220,13,234,44,2026-06-12 19:56:22.096709
3035,1503,20,366,49,2026-06-12 19:56:22.096712
3036,47,19,425,13,2026-06-12 19:56:22.096715
3037,1015,2,93,49,2026-06-12 19:56:22.096718
3038,1621,10,294,38,2026-06-12 19:56:22.096721
3039,693,10,137,33,2026-06-12 19:56:22.096723
3040,980,7,93,27,2026-06-12 19:56:22.096726
3041,496,19,372,17,2026-06-12 19:56:22.096729
3042,1369,16,192,37,2026-06-12 19:56:22.096733
3043,213,15,346,13,2026-06-12 19:56:22.096736
3044,482,15,172,22,2026-06-12 19:56:22.096739
3045,763,5,224,31,2026-06-12 19:56:22.096742
3046,1873,15,155,19,2026-06-12 19:56:22.096744
3047,90,18,270,26,2026-06-12 19:56:22.096747
3048,580,2,452,45,2026-06-12 19:56:22.096750
3049,1512,20,134,27,2026-06-12 19:56:22.096753
3050,14,18,72,49,2026-06-12 19:56:22.096755
3051,275,1,212,22,2026-06-12 19:56:22.096759
3052,201,5,475,14,2026-06-12 19:56:22.096761
3053,1645,9,180,30,2026-06-12 19:56:22.096764
3054,1097,10,416,36,2026-06-12 19:56:22.096767
3055,1338,11,484,24,2026-06-12 19:56:22.096770
3056,835,20,216,40,2026-06-12 19:56:22.096773
3057,563,20,32,13,2026-06-12 19:56:22.096776
3058,883,1,35,11,2026-06-12 19:56:22.096778
3059,1758,7,363,10,2026-06-12 19:56:22.096781
3060,969,20,370,29,2026-06-12 19:56:22.096784
3061,1963,19,400,13,2026-06-12 19:56:22.096787
3062,278,12,50,35,2026-06-12 19:56:22.096790
3063,916,8,57,26,2026-06-12 19:56:22.096792
3064,891,17,376,11,2026-06-12 19:56:22.096795
3065,1912,4,376,30,2026-06-12 19:56:22.096799
3066,1990,12,314,46,2026-06-12 19:56:22.096801
3067,1988,3,462,48,2026-06-12 19:56:22.096804
3068,336,5,31,23,2026-06-12 19:56:22.096807
3069,232,18,379,16,2026-06-12 19:56:22.096810
3070,7,7,92,35,2026-06-12 19:56:22.096813
3071,435,1,155,31,2026-06-12 19:56:22.096816
3072,1173,17,9,41,2026-06-12 19:56:22.096819
3073,1022,14,244,50,2026-06-12 19:56:22.096821
3074,1564,19,223,30,2026-06-12 19:56:22.096825
3075,98,1,248,38,2026-06-12 19:56:22.096827
3076,1129,16,171,42,2026-06-12 19:56:22.096830
