payment_id,order_id,payment_date,payment_method,payment_status,amount
12169,12169,2026-01-27,Wallet,Completed,86084.26
12170,12170,2025-06-13,Credit Card,Completed,79449.19
12171,12171,2026-03-13,Wallet,Completed,147277.07
12172,12172,2025-04-13,Wallet,Completed,51463.89
12173,12173,2023-04-27,UPI,Completed,33605.36
12174,12174,2025-10-03,UPI,Completed,72453.37
12175,12175,2023-04-03,COD,Completed,59807.22
12176,12176,2025-12-09,UPI,Completed,54341.1
12177,12177,2024-12-06,Debit Card,Completed,111765.72
12178,12178,2025-12-26,UPI,Completed,22924.87
12179,12179,2025-02-17,COD,Completed,53392.75
12180,12180,2023-05-15,Wallet,Completed,25184.76
12181,12181,2022-07-18,COD,Completed,147837.44
12182,12182,2023-11-06,Wallet,Completed,2267.06
12183,12183,2023-04-11,COD,Completed,119377.01
12184,12184,2022-09-03,UPI,Completed,81272.42
12185,12185,2026-01-31,UPI,Completed,101289.04
12186,12186,2022-05-15,Credit Card,Completed,27568.11
12187,12187,2022-02-08,Wallet,Completed,144427.52
12188,12188,2022-02-16,Debit Card,Completed,6416.63
12189,12189,2026-04-06,Wallet,Completed,101845.96
12190,12190,2022-08-21,UPI,Completed,134128.04
12191,12191,2026-03-24,UPI,Completed,115390.82
12192,12192,2024-10-01,UPI,Completed,123318.75
12193,12193,2026-02-08,Wallet,Completed,94943.9
12194,12194,2022-12-16,Wallet,Completed,138722.29
12195,12195,2023-06-17,COD,Completed,28457.53
12196,12196,2025-07-02,Wallet,Completed,38811.73
12197,12197,2026-04-11,Debit Card,Completed,11415.11
12198,12198,2023-09-05,Credit Card,Completed,43009.31
12199,12199,2023-12-11,Debit Card,Completed,92474.49
12200,12200,2025-12-01,UPI,Completed,76913.69
12201,12201,2025-11-15,UPI,Completed,19342.57
12202,12202,2022-05-04,Credit Card,Completed,121912.29
12203,12203,2023-02-23,Debit Card,Completed,79820.33
12204,12204,2022-11-16,UPI,Completed,46704.24
12205,12205,2023-05-14,COD,Completed,21546.41
12206,12206,2025-12-05,UPI,Completed,7951.96
12207,12207,2024-03-18,Wallet,Completed,83481.17
12208,12208,2024-05-16,UPI,Completed,14997.44
12209,12209,2024-03-16,Debit Card,Completed,147637.13
12210,12210,2022-07-24,Wallet,Completed,105346.67
12211,12211,2024-05-31,Wallet,Completed,20918.45
12212,12212,2024-12-28,Debit Card,Completed,9948.6
12213,12213,2023-04-07,Credit Card,Completed,66960.68
12214,12214,2024-04-06,COD,Completed,96319.09
12215,12215,2025-11-01,Debit Card,Completed,50295.53
12216,12216,2026-02-13,COD,Completed,43937.32
12217,12217,2025-07-09,Wallet,Completed,80402.17
12218,12218,2026-04-07,UPI,Completed,11325.12
12219,12219,2022-08-02,Wallet,Completed,72409.41
12220,12220,2026-02-20,Debit Card,Completed,111570.04
12221,12221,2024-09-14,Debit Card,Completed,1607.33
12222,12222,2023-11-14,Debit Card,Completed,51687.51
12223,12223,2022-07-21,COD,Completed,74408.07
12224,12224,2023-11-17,Debit Card,Completed,39709.85
12225,12225,2022-01-23,COD,Completed,122763.22
12226,12226,2023-05-14,COD,Completed,148712.54
12227,12227,2022-03-31,Debit Card,Completed,78116.1
12228,12228,2022-04-19,Credit Card,Completed,49688.0
12229,12229,2024-05-21,Credit Card,Completed,141688.88
12230,12230,2025-09-12,Debit Card,Completed,59744.54
12231,12231,2026-03-18,Credit Card,Completed,72789.0
12232,12232,2024-06-03,Wallet,Completed,110274.04
12233,12233,2022-10-15,UPI,Completed,52787.2
12234,12234,2022-12-08,Wallet,Completed,65953.07
12235,12235,2024-09-30,Debit Card,Completed,29851.93
12236,12236,2024-09-09,UPI,Completed,148472.67
12237,12237,2022-08-31,Credit Card,Completed,27599.88
12238,12238,2023-09-05,Credit Card,Completed,95154.09
12239,12239,2024-03-19,Credit Card,Completed,105982.29
12240,12240,2024-08-08,Wallet,Completed,98419.32
12241,12241,2024-06-14,Credit Card,Completed,134209.85
12242,12242,2022-11-26,UPI,Completed,4983.31
12243,12243,2023-01-02,Debit Card,Completed,117297.02
12244,12244,2022-10-29,Wallet,Completed,106592.3
12245,12245,2025-05-25,UPI,Completed,126306.67
12246,12246,2023-05-06,COD,Completed,49768.48
12247,12247,2022-11-10,Credit Card,Completed,31004.89
12248,12248,2024-10-05,UPI,Completed,143754.16
12249,12249,2025-08-14,UPI,Completed,79456.44
12250,12250,2022-12-18,Credit Card,Completed,19696.65
12251,12251,2024-10-30,Debit Card,Completed,116613.82
12252,12252,2025-04-17,UPI,Completed,146100.68
12253,12253,2026-02-07,UPI,Completed,66136.97
12254,12254,2024-02-24,Wallet,Completed,65365.57
12255,12255,2022-11-17,COD,Completed,82175.82
12256,12256,2025-09-21,Credit Card,Completed,49888.43
12257,12257,2022-02-01,Wallet,Completed,60069.32
12258,12258,2022-01-03,UPI,Completed,77993.46
12259,12259,2022-08-03,Debit Card,Completed,94030.9
12260,12260,2024-01-09,Wallet,Completed,69350.6
12261,12261,2023-03-01,Debit Card,Completed,24746.6
12262,12262,2023-10-31,UPI,Completed,66125.92
12263,12263,2026-03-10,UPI,Completed,32317.24
12264,12264,2025-04-18,Credit Card,Completed,49269.25
12265,12265,2025-03-20,Wallet,Completed,107189.43
12266,12266,2024-02-29,Wallet,Completed,110846.7
12267,12267,2025-03-20,Debit Card,Completed,127519.18
12268,12268,2022-10-27,Debit Card,Completed,73580.54
12269,12269,2024-09-05,COD,Completed,146702.45
12270,12270,2022-05-17,Wallet,Completed,37799.9
12271,12271,2022-12-24,Wallet,Completed,113683.93
12272,12272,2024-06-22,Debit Card,Completed,143302.34
12273,12273,2023-10-22,Debit Card,Completed,56432.02
12274,12274,2024-03-10,UPI,Completed,89934.81
12275,12275,2022-02-05,Debit Card,Completed,62605.22
12276,12276,2024-06-22,UPI,Completed,54492.34
12277,12277,2024-07-21,UPI,Completed,145180.77
12278,12278,2024-05-16,Debit Card,Completed,104935.65
12279,12279,2024-04-27,Credit Card,Completed,124381.67
12280,12280,2023-03-04,Wallet,Completed,41407.54
12281,12281,2023-02-18,UPI,Completed,26703.26
12282,12282,2024-09-28,UPI,Completed,142844.0
12283,12283,2025-02-05,COD,Completed,2846.29
12284,12284,2026-02-09,COD,Completed,35727.4
12285,12285,2024-06-18,COD,Completed,96289.63
12286,12286,2026-02-02,Credit Card,Completed,45240.39
12287,12287,2024-11-02,Credit Card,Completed,4362.03
12288,12288,2025-03-06,Wallet,Completed,134980.49
12289,12289,2025-12-15,Wallet,Completed,9427.05
12290,12290,2024-03-02,Debit Card,Completed,34265.34
12291,12291,2024-12-13,Credit Card,Completed,146220.16
12292,12292,2024-07-19,COD,Completed,84544.95
12293,12293,2024-08-27,COD,Completed,7460.62
12294,12294,2022-01-09,Debit Card,Completed,13486.88
12295,12295,2023-04-07,Credit Card,Completed,87060.55
12296,12296,2022-09-20,COD,Completed,45301.36
12297,12297,2024-12-08,Credit Card,Completed,87970.9
12298,12298,2023-07-29,Debit Card,Completed,66571.04
12299,12299,2023-12-22,COD,Completed,11028.28
12300,12300,2026-02-26,Wallet,Completed,121297.18
12301,12301,2024-06-16,Debit Card,Completed,7411.32
12302,12302,2022-02-05,UPI,Completed,11196.69
12303,12303,2023-03-02,Debit Card,Completed,29887.34
12304,12304,2023-05-26,Debit Card,Completed,63651.32
12305,12305,2025-08-04,Credit Card,Completed,48339.78
12306,12306,2024-05-14,Debit Card,Completed,96714.1
12307,12307,2023-12-30,Credit Card,Completed,85996.33
12308,12308,2023-08-11,COD,Completed,145018.38
12309,12309,2023-11-13,Debit Card,Completed,13705.44
12310,12310,2025-11-11,Debit Card,Completed,17896.67
12311,12311,2023-09-13,Debit Card,Completed,88480.66
12312,12312,2023-06-21,Wallet,Completed,137973.5
12313,12313,2022-05-12,Credit Card,Completed,137381.65
12314,12314,2025-12-11,Credit Card,Completed,98150.69
12315,12315,2024-08-19,COD,Completed,101939.6
12316,12316,2022-07-20,COD,Completed,619.33
12317,12317,2022-06-20,Wallet,Completed,60233.51
12318,12318,2022-03-02,COD,Completed,122463.88
12319,12319,2023-06-17,Credit Card,Completed,97273.57
12320,12320,2024-03-17,UPI,Completed,44612.0
12321,12321,2022-05-31,UPI,Completed,118922.45
12322,12322,2025-04-05,UPI,Completed,67742.45
12323,12323,2022-05-10,COD,Completed,50223.07
12324,12324,2022-01-10,UPI,Completed,139976.57
12325,12325,2023-05-08,Debit Card,Completed,81233.19
12326,12326,2023-11-19,Credit Card,Completed,129594.52
12327,12327,2023-12-15,COD,Completed,25649.24
12328,12328,2022-10-23,Credit Card,Completed,76220.02
12329,12329,2022-02-08,Debit Card,Completed,69394.8
12330,12330,2022-05-21,COD,Completed,4479.93
12331,12331,2022-04-27,Debit Card,Completed,98158.8
12332,12332,2023-12-13,COD,Completed,33981.53
12333,12333,2022-03-30,UPI,Completed,110876.51
12334,12334,2024-03-26,UPI,Completed,23441.18
12335,12335,2024-07-03,Wallet,Completed,2848.48
12336,12336,2024-02-09,Credit Card,Completed,12644.86
12337,12337,2025-11-28,COD,Completed,42754.5
12338,12338,2023-05-25,UPI,Completed,17663.9
12339,12339,2024-06-28,Credit Card,Completed,139278.28
12340,12340,2022-05-05,Debit Card,Completed,57720.55
12341,12341,2022-09-11,UPI,Completed,25622.39
12342,12342,2022-07-25,Credit Card,Completed,43696.97
12343,12343,2023-09-16,UPI,Completed,43198.7
12344,12344,2024-10-12,Wallet,Completed,81962.63
12345,12345,2025-11-20,Wallet,Completed,24111.88
12346,12346,2025-12-13,COD,Completed,7671.89
12347,12347,2023-02-25,Wallet,Completed,75175.35
12348,12348,2024-12-05,COD,Completed,109811.34
12349,12349,2022-04-17,UPI,Completed,6325.41
12350,12350,2024-02-07,Wallet,Completed,43247.22
12351,12351,2025-07-01,UPI,Completed,61408.95
12352,12352,2024-07-11,Debit Card,Completed,14284.55
12353,12353,2026-01-29,UPI,Completed,112126.32
12354,12354,2024-01-22,UPI,Completed,6598.07
12355,12355,2025-12-17,Wallet,Completed,9032.82
12356,12356,2023-07-31,Credit Card,Completed,44739.08
12357,12357,2026-05-18,UPI,Completed,64171.22
12358,12358,2022-03-06,Debit Card,Completed,98378.51
12359,12359,2026-05-07,Debit Card,Completed,41311.94
12360,12360,2024-01-10,Debit Card,Completed,83755.64
12361,12361,2024-12-11,UPI,Completed,37124.47
12362,12362,2024-03-08,Debit Card,Completed,22358.22
12363,12363,2022-11-05,COD,Completed,133761.83
12364,12364,2022-11-10,Credit Card,Completed,28698.05
12365,12365,2024-11-23,Credit Card,Completed,69268.37
12366,12366,2022-03-25,Wallet,Completed,89517.0
12367,12367,2024-01-02,COD,Completed,135120.42
12368,12368,2024-12-11,COD,Completed,46202.74
12369,12369,2022-06-28,Credit Card,Completed,77924.9
12370,12370,2026-01-24,Debit Card,Completed,3833.61
12371,12371,2025-02-17,COD,Completed,135778.09
12372,12372,2026-01-22,Debit Card,Completed,13798.49
12373,12373,2025-04-10,Debit Card,Completed,85316.68
12374,12374,2025-11-03,UPI,Completed,106507.41
12375,12375,2022-03-20,Credit Card,Completed,93225.65
12376,12376,2022-03-06,COD,Completed,95915.57
12377,12377,2024-10-26,COD,Completed,30973.76
12378,12378,2023-01-13,Wallet,Completed,121676.12
12379,12379,2022-05-07,Credit Card,Completed,108970.59
12380,12380,2024-11-14,Credit Card,Completed,100657.14
12381,12381,2026-03-26,COD,Completed,34942.95
12382,12382,2024-10-14,COD,Completed,124569.01
12383,12383,2023-11-10,Debit Card,Completed,98239.12
12384,12384,2024-11-12,Wallet,Completed,109469.01
12385,12385,2025-10-05,UPI,Completed,52328.39
12386,12386,2025-06-10,Credit Card,Completed,7564.32
12387,12387,2025-04-27,Debit Card,Completed,105156.29
12388,12388,2022-03-30,Wallet,Completed,105525.95
12389,12389,2023-05-27,Wallet,Completed,88021.96
12390,12390,2023-04-26,Debit Card,Completed,86040.77
12391,12391,2022-01-02,Debit Card,Completed,53422.07
12392,12392,2026-03-06,Wallet,Completed,1516.63
12393,12393,2023-08-02,UPI,Completed,140287.07
12394,12394,2026-03-11,Credit Card,Completed,83937.32
12395,12395,2024-02-06,Wallet,Completed,119779.14
12396,12396,2025-02-20,Wallet,Completed,26760.51
12397,12397,2022-06-22,COD,Completed,11457.62
12398,12398,2023-07-05,Credit Card,Completed,33288.01
12399,12399,2024-05-17,Debit Card,Completed,134231.58
12400,12400,2025-08-23,Credit Card,Completed,131247.91
12401,12401,2025-01-29,Debit Card,Completed,27707.39
12402,12402,2024-03-31,UPI,Completed,134394.22
12403,12403,2025-07-18,Credit Card,Completed,99280.01
12404,12404,2023-11-13,UPI,Completed,21532.46
12405,12405,2025-03-22,COD,Completed,140492.13
12406,12406,2025-10-17,Credit Card,Completed,118596.48
12407,12407,2025-08-01,Credit Card,Completed,86989.05
12408,12408,2023-08-03,Debit Card,Completed,72662.04
12409,12409,2024-12-08,Credit Card,Completed,105902.07
12410,12410,2022-12-01,COD,Completed,132693.77
12411,12411,2022-12-28,Debit Card,Completed,75618.52
12412,12412,2022-09-12,COD,Completed,12971.88
12413,12413,2023-07-01,UPI,Completed,78171.26
12414,12414,2022-09-08,Credit Card,Completed,27955.33
12415,12415,2022-07-31,Debit Card,Completed,98400.48
12416,12416,2025-06-04,Debit Card,Completed,63310.59
12417,12417,2024-09-04,Credit Card,Completed,61925.93
12418,12418,2023-08-22,UPI,Completed,60245.24
12419,12419,2025-12-30,Wallet,Completed,140609.86
12420,12420,2022-09-06,Credit Card,Completed,124873.71
12421,12421,2024-01-05,COD,Completed,133756.14
12422,12422,2022-12-14,Wallet,Completed,115516.73
12423,12423,2024-02-05,Debit Card,Completed,89455.2
12424,12424,2025-09-11,Credit Card,Completed,93381.1
12425,12425,2022-06-16,Debit Card,Completed,19580.34
12426,12426,2023-09-01,Debit Card,Completed,58987.37
12427,12427,2024-08-19,COD,Completed,43921.14
12428,12428,2023-11-16,Debit Card,Completed,49730.68
12429,12429,2025-08-15,Credit Card,Completed,108647.91
12430,12430,2023-10-31,COD,Completed,136475.87
12431,12431,2022-04-11,COD,Completed,71478.49
12432,12432,2025-07-18,COD,Completed,66156.18
12433,12433,2022-04-29,Debit Card,Completed,103496.41
12434,12434,2023-07-12,Wallet,Completed,115408.32
12435,12435,2023-02-14,UPI,Completed,84646.46
12436,12436,2024-06-12,COD,Completed,19605.68
12437,12437,2022-03-04,UPI,Completed,37044.25
12438,12438,2023-08-08,Wallet,Completed,45577.38
12439,12439,2023-01-19,UPI,Completed,42283.92
12440,12440,2026-02-16,COD,Completed,14099.33
12441,12441,2024-07-04,COD,Completed,109839.75
12442,12442,2022-11-19,Debit Card,Completed,125627.56
12443,12443,2022-01-02,Credit Card,Completed,129759.7
12444,12444,2024-09-03,Debit Card,Completed,74256.53
12445,12445,2022-04-30,Debit Card,Completed,102907.63
12446,12446,2022-09-06,Wallet,Completed,6352.3
12447,12447,2025-05-15,Debit Card,Completed,126752.2
12448,12448,2025-03-10,COD,Completed,101917.22
12449,12449,2024-05-01,Debit Card,Completed,75329.17
12450,12450,2023-04-05,Wallet,Completed,73196.67
12451,12451,2024-02-03,Debit Card,Completed,99713.52
12452,12452,2026-02-18,COD,Completed,123943.23
12453,12453,2024-06-04,Credit Card,Completed,51669.12
12454,12454,2025-07-15,Wallet,Completed,78334.89
12455,12455,2024-05-02,UPI,Completed,88523.32
12456,12456,2025-12-23,Credit Card,Completed,44498.1
12457,12457,2022-06-28,Wallet,Completed,14312.9
12458,12458,2024-01-15,Debit Card,Completed,51912.53
12459,12459,2023-08-24,Debit Card,Completed,14086.32
12460,12460,2022-03-08,Credit Card,Completed,132441.51
12461,12461,2023-01-13,Debit Card,Completed,136654.66
12462,12462,2026-03-04,Credit Card,Completed,55892.88
12463,12463,2023-06-13,COD,Completed,121032.47
12464,12464,2023-05-08,Credit Card,Completed,28898.77
12465,12465,2022-03-12,COD,Completed,77610.28
12466,12466,2025-07-30,Wallet,Completed,95628.12
12467,12467,2024-10-16,COD,Completed,22088.65
12468,12468,2026-01-22,Wallet,Completed,102182.2
12469,12469,2022-07-28,Wallet,Completed,28658.82
12470,12470,2023-06-15,UPI,Completed,67473.51
12471,12471,2024-05-10,Credit Card,Completed,130549.42
12472,12472,2023-10-11,Credit Card,Completed,148090.76
12473,12473,2024-10-01,Debit Card,Completed,21237.22
12474,12474,2022-05-23,Debit Card,Completed,25696.94
12475,12475,2025-08-31,Debit Card,Completed,45315.09
12476,12476,2023-01-28,UPI,Completed,53175.03
12477,12477,2022-09-02,Debit Card,Completed,110382.19
12478,12478,2026-04-29,COD,Completed,73833.94
12479,12479,2025-09-08,COD,Completed,68002.59
12480,12480,2024-05-10,UPI,Completed,39983.44
12481,12481,2025-05-24,Credit Card,Completed,8595.7
12482,12482,2022-07-24,COD,Completed,63357.66
12483,12483,2025-09-24,Wallet,Completed,91871.56
12484,12484,2026-04-09,COD,Completed,113161.22
12485,12485,2024-10-01,UPI,Completed,146846.06
12486,12486,2024-11-05,Debit Card,Completed,138088.95
12487,12487,2023-01-15,Debit Card,Completed,76632.04
12488,12488,2024-04-16,UPI,Completed,101133.16
12489,12489,2023-05-11,UPI,Completed,46576.64
12490,12490,2025-06-08,COD,Completed,46827.87
12491,12491,2023-05-13,COD,Completed,139712.31
12492,12492,2024-07-26,COD,Completed,29905.7
12493,12493,2025-11-09,Credit Card,Completed,64127.88
12494,12494,2025-08-17,Credit Card,Completed,72738.31
12495,12495,2022-06-03,Wallet,Completed,67033.86
12496,12496,2025-05-01,COD,Completed,142765.89
12497,12497,2023-11-28,UPI,Completed,59755.97
12498,12498,2023-09-23,Wallet,Completed,47432.9
12499,12499,2026-01-23,Wallet,Completed,109236.98
12500,12500,2024-06-27,Credit Card,Completed,31585.98
12501,12501,2025-07-16,UPI,Completed,109347.14
12502,12502,2023-10-22,UPI,Completed,125039.6
12503,12503,2024-01-09,UPI,Completed,104634.49
12504,12504,2025-03-03,Debit Card,Completed,17754.5
12505,12505,2025-05-16,Wallet,Completed,5870.29
12506,12506,2023-11-06,UPI,Completed,89845.24
12507,12507,2025-12-22,Debit Card,Completed,34592.63
12508,12508,2024-07-04,Wallet,Completed,44945.1
12509,12509,2022-04-18,Credit Card,Completed,91974.71
12510,12510,2024-12-31,Debit Card,Completed,97416.44
12511,12511,2023-04-06,Debit Card,Completed,32705.19
12512,12512,2024-07-25,Debit Card,Completed,117216.02
12513,12513,2022-09-27,Credit Card,Completed,86396.7
12514,12514,2026-01-12,Wallet,Completed,99196.66
12515,12515,2024-06-27,COD,Completed,47446.62
12516,12516,2024-03-20,Credit Card,Completed,103961.48
12517,12517,2022-01-06,Credit Card,Completed,45552.75
12518,12518,2022-09-16,Wallet,Completed,34701.81
12519,12519,2026-05-18,UPI,Completed,22631.01
12520,12520,2026-03-11,Debit Card,Completed,83376.99
12521,12521,2025-10-24,Debit Card,Completed,40741.27
12522,12522,2025-07-11,Debit Card,Completed,115423.98
12523,12523,2024-04-20,Wallet,Completed,73318.63
12524,12524,2023-02-18,COD,Completed,72192.15
12525,12525,2024-07-06,Debit Card,Completed,98071.96
12526,12526,2022-02-11,Debit Card,Completed,22767.47
12527,12527,2024-07-21,Credit Card,Completed,121565.79
12528,12528,2024-12-11,Credit Card,Completed,16575.47
12529,12529,2026-04-24,UPI,Completed,53373.15
12530,12530,2022-05-11,UPI,Completed,23229.69
12531,12531,2024-03-10,Wallet,Completed,123503.54
12532,12532,2024-12-12,COD,Completed,83245.74
12533,12533,2023-11-28,UPI,Completed,10102.7
12534,12534,2024-02-24,UPI,Completed,80072.15
12535,12535,2024-06-04,Debit Card,Completed,67410.21
12536,12536,2022-02-22,Debit Card,Completed,33402.27
12537,12537,2025-09-28,UPI,Completed,79910.93
12538,12538,2026-05-20,Debit Card,Completed,45494.87
12539,12539,2023-06-23,Debit Card,Completed,143366.73
12540,12540,2022-11-09,Credit Card,Completed,49844.62
12541,12541,2023-07-15,Credit Card,Completed,51544.01
12542,12542,2025-01-12,COD,Completed,113737.15
12543,12543,2023-11-06,Wallet,Completed,35023.4
12544,12544,2026-04-03,Wallet,Completed,111727.83
12545,12545,2023-01-28,UPI,Completed,24684.39
12546,12546,2022-12-12,Credit Card,Completed,127941.38
12547,12547,2024-03-02,Debit Card,Completed,12517.74
12548,12548,2025-09-13,Credit Card,Completed,122084.96
12549,12549,2022-04-09,Debit Card,Completed,4836.34
12550,12550,2022-08-22,COD,Completed,115456.16
